#OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_5339	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Erysiphe	
ASV_5340							
ASV_5341							
ASV_5342			Bigyra				
ASV_5344							
ASV_5346						Telonemia	
ASV_5347	Metazoa	Annelida	Polychaeta	Spionida	Spionidae	Boccardiella	
ASV_5348		Ciliophora					
ASV_5349				Apusomonadida	Apusomonadidae		
ASV_5351			Ichthyosporea	Ichthyophonida		Anurofeca	
ASV_5352							
ASV_5353	Metazoa						
ASV_5354		Euglenozoa					
ASV_5355							
ASV_5358			Dinophyceae				
ASV_5359		Ciliophora	Prostomatea	Prorodontida	Urotrichidae	Urotricha	
ASV_5360							
ASV_5363	Metazoa						
ASV_5364							
ASV_5365			Dinophyceae				
ASV_5366	Fungi	Basidiomycota	Agaricomycetes				
ASV_5367	Metazoa						
ASV_5368		Foraminifera					
ASV_5369							
ASV_5371		Ciliophora	Spirotrichea	Choreotrichida	Strombidinopsidae		
ASV_5372	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Hyphodontia	
ASV_5373	Metazoa	Annelida	Polychaeta		Capitellidae	Notomastus	
ASV_5374		Apicomplexa	Conoidasida	Eugregarinorida		Polyplicarium	
ASV_5375							
ASV_5377		Cercozoa					
ASV_5378	Metazoa						
ASV_5379			Choanoflagellata	Craspedida	Salpingoecidae	Choanoeca	
ASV_5380	Metazoa						
ASV_5381			Dinophyceae				
ASV_5383		Oomycota					
ASV_5384			Dinophyceae				
ASV_5385	Metazoa	Arthropoda	Insecta	Hymenoptera	Crabronidae		
ASV_5386							
ASV_5387							
ASV_5388			Dinophyceae				
ASV_5415							
ASV_5417							
ASV_5418			Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	
ASV_5419			Dinophyceae				
ASV_5420		Cercozoa					
ASV_5421							
ASV_5423		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	
ASV_5425			Dinophyceae				
ASV_5427		Apicomplexa	Conoidasida	Eugregarinorida	Cephaloidophoridae	Cephaloidophora	
ASV_5428	Fungi	Basidiomycota					
ASV_5430		Oomycota					
ASV_5431	Metazoa	Arthropoda					
ASV_5432							
ASV_5433			Dinophyceae				
ASV_5434		Ciliophora	Litostomatea	Haptorida	Didiniidae		
ASV_5435			Synurophyceae	Ochromonadales			
ASV_5436							
ASV_5437						Telonemia	
ASV_5440			Dinophyceae				
ASV_5462		Euglenozoa	Diplonemea		Diplonemidae	Diplonema	
ASV_5513	Metazoa	Chordata					
ASV_5514		Ciliophora					
ASV_5515			Dinophyceae				
ASV_5517							
ASV_5518	Metazoa	Cnidaria	Anthozoa				
ASV_5520			Bigyra	Thraustochytrida	Thraustochytriaceae		
ASV_5726	Metazoa	Annelida					
ASV_5727	Metazoa	Porifera	Calcarea	Leucosolenida	Jenkinidae	Anamixilla	
ASV_5728							
ASV_5729		Apicomplexa					
ASV_5730							
ASV_5731							
ASV_5732	Metazoa						
ASV_5733			Bigyra	Labyrinthulida	Labyrinthulaceae	Labyrinthula	
ASV_5734			Dinophyceae	Syndiniales	Eudubosquellidae	Euduboscquella	
ASV_5735							
ASV_5736		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Protaspa	
ASV_5737		Discosea	Flabellinia	Dactylopodida	Paramoebidae	Paramoeba	
ASV_5738		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	
ASV_5739			Dinophyceae				
ASV_5740		Apicomplexa	Conoidasida	Eugregarinorida	Porosporidae		
ASV_5741							
ASV_5742							
ASV_5743			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Paragymnodinium	
ASV_5744		Euglenozoa					
ASV_5745			Dinophyceae				
ASV_5746							
ASV_5747							
ASV_5748		Cercozoa					
ASV_5749							
ASV_5750	Metazoa	Bryozoa	Stenolaemata	Cyclostomatida	Crisiidae	Crisia	
ASV_5751							
ASV_5752		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Protaspa	
ASV_5753		Apicomplexa	Conoidasida	Eugregarinorida	Lecudinidae	Paralecudina	
ASV_5754			Dinophyceae				
ASV_5755		Ciliophora	Spirotrichea	Choreotrichida	Strombidinopsidae		
ASV_5756	Viridiplantae	Streptophyta					
ASV_5757			Cryptophyceae	Cyathomonadacea	Goniomonadaceae	Goniomonas	
ASV_5758		Endomyxa	Ascetosporea	Haplosporida	Haplosporidiidae	Minchinia	
ASV_5759							
ASV_5760							
ASV_5761			Dinophyceae				
ASV_5762	Fungi						
ASV_5763							
ASV_5764		Cercozoa	Thecofilosea	Cryomonadida			
ASV_5765	Fungi						
ASV_5766	Metazoa	Chordata	Ascidiacea	Aplousobranchia	Didemnidae	Lissoclinum	
ASV_5767	Fungi	Basidiomycota	Agaricomycetes				
ASV_5768			Dinophyceae	Syndiniales	Eudubosquellidae	Euduboscquella	
ASV_5769			Dinophyceae				
ASV_5770							
ASV_5771	Metazoa						
ASV_5772			Bigyra				
ASV_5773							
ASV_5774			Dinophyceae				
ASV_5775		Apicomplexa	Conoidasida	Archigregarinorida	Selenidiidae	Selenidium	
ASV_5776							
ASV_5777		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	
ASV_5778		Cercozoa					
ASV_5779							
ASV_5780		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales			
ASV_5781							
ASV_5782		Apicomplexa	Conoidasida	Eugregarinorida	Porosporidae		
ASV_5783							
ASV_5784							
ASV_5785		Bacillariophyta	Coscinodiscophyceae	Corethrales	Corethraceae	Corethron	
ASV_5786							
ASV_5787							
ASV_5788		Ciliophora	Litostomatea	Cyclotrichida	Mesodiniidae	Askenasia	
ASV_5789		Bacillariophyta	Mediophyceae				
ASV_5790							
ASV_5791		Euglenozoa	Diplonemea		Eupelagonemidae		
ASV_5792		Cercozoa					
ASV_5793		Cercozoa	Thecofilosea			Mataza	
ASV_5794							
ASV_5795							
ASV_5796			Dinophyceae				
ASV_5797	Metazoa						
ASV_5798							
ASV_5799			Dinophyceae				
ASV_5800		Ciliophora	Spirotrichea	Sporadotrichida	Oxytrichidae		
ASV_5801			Dictyochophyceae	Pedinellales			
ASV_5802			Dinophyceae				
ASV_5803			Dinophyceae				
ASV_5804		Ciliophora	Spirotrichea	Choreotrichida	Strobilidiidae	Pelagostrobilidium	
ASV_5805	Metazoa	Annelida	Polychaeta	Sabellida	Oweniidae	Owenia	
ASV_5806	Metazoa	Porifera	Demospongiae				
ASV_5807							
ASV_5808			Choanoflagellata				
ASV_5809	Metazoa	Annelida					
ASV_5810			Dinophyceae				
ASV_5811							
ASV_5812							
ASV_5813		Haptophyta					
ASV_5814			Dinophyceae				
ASV_5815		Cercozoa					
ASV_5816		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	
ASV_5817		Endomyxa		Gromiida	Pseudodifflugiidae		
ASV_5818	Viridiplantae	Chlorophyta	Mamiellophyceae	Dolichomastigales	Crustomastigaceae		
ASV_5819		Ciliophora	Oligohymenophorea	Sessilida			
ASV_5992			Dinophyceae				
ASV_6007	Metazoa	Annelida					
ASV_6008							
ASV_6009	Metazoa						
ASV_6010							
ASV_6011	Fungi	Basidiomycota					
ASV_6012	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Udeniomyces	
ASV_6016		Oomycota					
ASV_6017			Chrysophyceae				
ASV_6024		Cercozoa					
ASV_6025	Metazoa	Chordata	Ascidiacea	Stolidobranchia	Molgulidae	Molgula	
ASV_6027		Cercozoa	Imbricatea	Thaumatomonadida			
ASV_6028			Dinophyceae				
ASV_6029							
ASV_6030							
ASV_6031							
ASV_6032							
ASV_6033			Dinophyceae				
ASV_6034		Cercozoa					
ASV_6035							
ASV_6036	Metazoa	Porifera	Demospongiae				
ASV_6037		Ciliophora	Oligohymenophorea	Apostomatida	Foettingeriidae		
ASV_6038		Cercozoa	Thecofilosea	Cryomonadida			
ASV_6039		Apicomplexa					
ASV_6040	Metazoa						
ASV_6041	Metazoa						
ASV_6042		Euglenozoa					
ASV_6043	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	
ASV_6044			Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	
ASV_6045		Apicomplexa					
ASV_6046							
ASV_6047		Oomycota					
ASV_6048							
ASV_6049			Bigyra				
ASV_6050		Cercozoa	Imbricatea	Marimonadida		Pseudopirsonia	
ASV_6051		Apicomplexa	Conoidasida	Eugregarinorida	Porosporidae		
ASV_6052						Telonemia	
ASV_6053			Bigyra	Bicosoecida			
ASV_6054	Fungi	Basidiomycota	Agaricomycetes				
ASV_6055		Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	
ASV_6056	Metazoa	Porifera	Calcarea				
ASV_6057	Metazoa	Annelida					
ASV_6058		Cercozoa	Thecofilosea		Ebriacea	Botuliforma	
ASV_6059	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Itersonilia	
ASV_6060			Dinophyceae				
ASV_6061	Metazoa	Porifera	Calcarea				
ASV_6062	Viridiplantae	Chlorophyta	Mamiellophyceae	Dolichomastigales	Crustomastigaceae		
ASV_6063	Metazoa						
ASV_6064		Euglenozoa	Diplonemea		Diplonemidae	Diplonema	
ASV_6065		Euglenozoa	Diplonemea		Eupelagonemidae		
ASV_6066							
ASV_6067	Metazoa	Cnidaria	Hydrozoa	Leptothecata	Sertulariidae	Selaginopsis	
ASV_6068			Dinophyceae				
ASV_6069	Fungi						
ASV_6070		Cercozoa				Cyranomonas	
ASV_6071			Bigyra				
ASV_6072							
ASV_6073		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Protaspa	
ASV_6074		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	
ASV_6075	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	
ASV_6076			Dinophyceae				
ASV_6077			Bigyra	Bicosoecida	Cafeteriaceae	Pseudobodo	
ASV_6082			Phaeophyceae				
ASV_6083							
ASV_6084			Dinophyceae				
ASV_6085	Metazoa	Arthropoda	Insecta	Hymenoptera	Crabronidae		
ASV_6086							
ASV_6087			Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	
ASV_6088			Dinophyceae				
ASV_6089							
ASV_6090							
ASV_6092		Bacillariophyta	Bacillariophyceae	Naviculales	Pleurosigmataceae	Pleurosigma	
ASV_6093							
ASV_6094		Discosea	Flabellinia		Vannellidae	Vannella	
ASV_6095			Bigyra	Nanomonadea			
ASV_6096							
ASV_6098		Cercozoa	Chlorarachniophyceae				
ASV_6099							
ASV_6100							
ASV_6101							
ASV_6102							
ASV_6103							
ASV_6112		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	
ASV_6117							
ASV_6118		Cercozoa					
ASV_6119	Viridiplantae	Chlorophyta	Mamiellophyceae	Dolichomastigales	Dolichomastigaceae		
ASV_6120			Synurophyceae	Ochromonadales	Ochromonadaceae		
ASV_6121							
ASV_6129		Ciliophora					
ASV_6133							
ASV_6135		Ciliophora	Spirotrichea	Choreotrichida	Strobilidiidae	Pelagostrobilidium	
ASV_6137	Fungi						
ASV_6139		Ciliophora	Oligohymenophorea	Apostomatida	Foettingeriidae	Vampyrophrya	
ASV_6140							
ASV_6143	Metazoa	Arthropoda	Insecta	Hymenoptera	Crabronidae		
ASV_6144	Metazoa						
ASV_6145		Bacillariophyta	Coscinodiscophyceae	Stephanodiscales	Stephanodiscaceae	Cyclotella	
ASV_6152							
ASV_6154			Dinophyceae				
ASV_6155	Viridiplantae	Chlorophyta					
ASV_6156			Dinophyceae	Gymnodiniales			
ASV_6157							
ASV_6158			Bigyra				
ASV_6162							
ASV_6171		Rhodophyta	Florideophyceae	Gigartinales	Kallymeniaceae	Pugetia	
ASV_6172		Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Neosiphonia	
ASV_6173			Dinophyceae				
ASV_6174							
ASV_6177							
ASV_6178			Dinophyceae				
ASV_6182		Discosea	Flabellinia	Dactylopodida	Paramoebidae	Cunea	
ASV_6186		Ciliophora	Oligohymenophorea	Philasterida	Cinetochilidae	Cinetochilum	
ASV_6192							
ASV_6193		Euglenozoa	Diplonemea		Hemistasiidae	Hemistasia	
ASV_6195		Apicomplexa	Conoidasida	Eugregarinorida	Urosporidae		
ASV_6196							
ASV_6197			Dinophyceae				
ASV_6198							
ASV_6202							
ASV_6204							
ASV_6210	Metazoa						
ASV_6213			Cryptophyceae	Pyrenomonadales	Pyrenomonadaceae	Rhodomonas	
ASV_6216	Metazoa	Annelida					
ASV_6221	Metazoa	Ctenophora					
ASV_6222			Bigyra	Thraustochytrida	Thraustochytriaceae		
ASV_6224			Synurophyceae	Ochromonadales			
ASV_6227			Dictyochophyceae	Pedinellales		Pteridomonas	
ASV_6231	Metazoa	Porifera	Demospongiae	Dendroceratida	Darwinellidae	Aplysilla	
ASV_6233		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Protaspa	
ASV_6236			Bigyra	Thraustochytrida	Thraustochytriaceae		
ASV_6238	Metazoa	Arthropoda	Insecta	Hymenoptera	Crabronidae		
ASV_6240							
ASV_6242			Dinophyceae				
ASV_6248							
ASV_6250							
ASV_6253							
ASV_6255	Metazoa	Nemertea	Pilidiophora	Heteronemertea	Lineidae	Maculaura	
ASV_6259			Dinophyceae				
ASV_6260		Ciliophora	Oligohymenophorea	Philasterida	Philasteridae	Paralembus	
ASV_6262		Euglenozoa	Diplonemea		Hemistasiidae	Hemistasia	
ASV_6266	Metazoa	Echinodermata					
ASV_6268			Dinophyceae				
ASV_6272			Dinophyceae				
ASV_6273			Phaeophyceae				
ASV_6274			Chrysophyceae	Chromulinales	Oikomonadaceae	Oikomonas	
ASV_6275							
ASV_6276	Metazoa						
ASV_6283		Apicomplexa	Conoidasida	Eugregarinorida	Monocystidae	Monocystis	
ASV_6287							
ASV_6293				Telonemida		Telonema	
ASV_6294	Fungi	Basidiomycota	Pucciniomycetes				
ASV_6296			Dinophyceae				
ASV_6300	Fungi	Basidiomycota	Agaricomycetes				
ASV_6314		Euglenozoa	Kinetoplastea		Ichthyobodonidae	Perkinsela	
ASV_6315	Metazoa	Cnidaria	Hydrozoa	Leptothecata	Plumulariidae	Plumularia	
ASV_6318		Cercozoa	Imbricatea	Thaumatomonadida	Thaumatomastigidae		
ASV_6320							
ASV_6323							
ASV_6324				Pirsoniales	Pirsoniaceae	Pirsonia	
ASV_6407		Euglenozoa	Diplonemea		Eupelagonemidae		
ASV_6409		Cercozoa	Thecofilosea	Cryomonadida			
ASV_6414		Apicomplexa	Conoidasida	Eugregarinorida	Porosporidae		
ASV_6415	Metazoa	Cnidaria					
ASV_6418							
ASV_6419	Viridiplantae	Chlorophyta					
ASV_6420							
ASV_6422							
ASV_6426							
ASV_6436		Rhodophyta					
ASV_6439	Metazoa	Mollusca	Gastropoda	Nudibranchia			
ASV_6443	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	
ASV_6444							
ASV_6445		Ciliophora	Spirotrichea	Choreotrichida			
ASV_6449			Dinophyceae				
ASV_6450		Ciliophora	Phyllopharyngea	Exogenida	Ephelotidae	Ephelota	
ASV_6451			Dinophyceae				
ASV_6454		Endomyxa		Vampyrellida			
ASV_6466			Dinophyceae				
ASV_6467							
ASV_6473							
ASV_6476	Metazoa						
ASV_6479							
ASV_6485						Telonemia	
ASV_6488		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Protaspa	
ASV_6489		Cercozoa					
ASV_6490		Bacillariophyta	Bacillariophyceae	Naviculales	Pleurosigmataceae	Pleurosigma	
ASV_6491							
ASV_6492							
ASV_6494							
ASV_6495			Dinophyceae				
ASV_6501		Oomycota		Lagenidiales	Haliphthoraceae	Atkinsiella	
ASV_6502							
ASV_6504			Bigyra	Thraustochytrida	Thraustochytriaceae	Aplanochytrium	
ASV_6506		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Protaspa	
ASV_6509		Cercozoa	Chlorarachniophyceae				
ASV_6512							
ASV_6513							
ASV_6514	Viridiplantae	Streptophyta					
ASV_6515			Dinophyceae	Suessiales		Dactylodinium	
ASV_6521			Synurophyceae	Ochromonadales			
ASV_6522		Cercozoa					
ASV_6524		Apicomplexa					
ASV_6525							
ASV_6526							
ASV_6527			Dinophyceae				
ASV_6528							
ASV_6529	Fungi						
ASV_6530							
ASV_6531			Dinophyceae				
ASV_6532			Dinophyceae				
ASV_6533			Dinophyceae				
ASV_6534		Bacillariophyta	Coscinodiscophyceae	Melosirales	Melosiraceae	Melosira	
ASV_6535			Bigyra	Bicosoecida		Caecitellus	
ASV_6536							
ASV_6537			Dinophyceae				
ASV_6538	Fungi	Ascomycota	Eurotiomycetes				
ASV_6539			Bigyra	Nanomonadea			
ASV_6541			Bigyra	Nanomonadea			
ASV_6542			Dinophyceae				
ASV_6547	Metazoa	Annelida	Polychaeta		Arenicolidae	Arenicolides	
ASV_6548							
ASV_6551							
ASV_6554		Cercozoa	Thecofilosea			Mataza	
ASV_6558	Metazoa	Arthropoda					
ASV_6561							
ASV_6573							
ASV_6574			Olisthodiscophyceae		Olisthodiscaceae	Olisthodiscus	
ASV_6575							
ASV_6577	Metazoa	Mollusca	Bivalvia	Pectinida			
ASV_6579			Dinophyceae	Suessiales	Suessiaceae	Yihiella	
ASV_6582							
ASV_6583		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Protaspa	
ASV_6584	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Trichosporon	
ASV_6585			Dictyochophyceae	Pedinellales			
ASV_6588			Dinophyceae	Suessiales	Biecheleriaceae	Biecheleria	
ASV_6590		Ciliophora	Litostomatea	Cyclotrichida	Mesodiniidae	Askenasia	
ASV_6656							
ASV_6658							
ASV_6659		Cercozoa					
ASV_6662		Apicomplexa	Conoidasida	Archigregarinorida	Selenidiidae	Selenidium	
ASV_6664							
ASV_6665		Apicomplexa					
ASV_6667	Metazoa	Annelida					
ASV_6668							
ASV_6669	Fungi	Basidiomycota	Agaricomycetes				
ASV_6670		Euglenozoa					
ASV_6671		Euglenozoa	Diplonemea		Diplonemidae	Diplonema	
ASV_6672		Foraminifera		Rotaliida	Planulinidae	Hyalinea	
ASV_6673	Metazoa						
ASV_6674		Oomycota					
ASV_6675			Synurophyceae	Ochromonadales			
ASV_6676		Euglenozoa	Diplonemea		Diplonemidae	Diplonema	
ASV_6677							
ASV_6678		Endomyxa	Ascetosporea	Haplosporida		Bonamia	
ASV_6679							
ASV_6680			Dinophyceae				
ASV_6681							
ASV_6683		Cercozoa	Imbricatea	Euglyphida	Paulinellidae	Paulinella	
ASV_6684		Apicomplexa	Conoidasida	Eugregarinorida	Lecudinidae	Paralecudina	
ASV_6685							
ASV_6686							
ASV_6687							
ASV_6688	Viridiplantae	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	Pyramimonadaceae	Pyramimonas	
ASV_6689			Dictyochophyceae	Pedinellales			
ASV_6690							
ASV_6691							
ASV_6692	Metazoa	Porifera	Demospongiae	Poecilosclerida	Tedaniidae	Tedania	
ASV_6693		Oomycota					
ASV_6702			Dinophyceae				
ASV_6703		Cercozoa					
ASV_6704							
ASV_6705		Oomycota					
ASV_6706		Haptophyta		Pavlovales	Pavlovaceae	Pavlova	
ASV_6708	Metazoa						
ASV_6709		Foraminifera					
ASV_6710	Metazoa						
ASV_6712		Discosea	Flabellinia	Dactylopodida	Paramoebidae	Paramoeba	
ASV_6713		Apicomplexa	Conoidasida	Archigregarinorida	Selenidiidae	Selenidium	
ASV_6714							
ASV_6715							
ASV_6716							
ASV_6718			Dinophyceae				
ASV_6719							
ASV_6720			Cryptophyceae				
ASV_6722		Rhodophyta	Florideophyceae	Gigartinales			
ASV_6723	Metazoa	Annelida					
ASV_6847	Metazoa						
ASV_6860	Metazoa	Mollusca	Bivalvia	Gastrochaenida	Gastrochaenidae	Gastrochaena	
ASV_6861			Dinophyceae				
ASV_6862							
ASV_6998		Rhodophyta	Florideophyceae	Gigartinales	Cystocloniaceae	Calliblepharis	
ASV_7000							
ASV_7001	Viridiplantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	
ASV_7002							
ASV_7003							
ASV_7004		Cercozoa					
ASV_7005	Metazoa						
ASV_7007	Fungi	Chytridiomycota	Chytridiomycetes	Chytridiales			
ASV_7008	Metazoa						
ASV_7009		Endomyxa		Gromiida	Pseudodifflugiidae		
ASV_7011			Dinophyceae				
ASV_7012	Metazoa	Chordata	Actinopteri				
ASV_7013							
ASV_7014	Fungi						
ASV_7015		Apicomplexa	Conoidasida	Eucoccidiorida	Sarcocystidae		
ASV_7016		Cercozoa	Imbricatea	Euglyphida	Paulinellidae	Paulinella	
ASV_7017		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Protaspa	
ASV_7018						Telonemia	
ASV_7020	Metazoa	Annelida					
ASV_7021							
ASV_7022	Metazoa	Echinodermata					
ASV_7023		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Protaspa	
ASV_7024			Dinophyceae				
ASV_7026							
ASV_7027			Dinophyceae				
ASV_7028							
ASV_7030	Metazoa						
ASV_7031							
ASV_7032			Dinophyceae				
ASV_7033							
ASV_7034		Cercozoa			Massisteriidae	Massisteria	
ASV_7035		Ciliophora					
ASV_7036		Foraminifera					
ASV_7037			Dinophyceae	Dinophysales	Dinophysaceae	Dinophysis	
ASV_7038			Bigyra	Amphifilida	Amphifilaceae		
ASV_7039		Apicomplexa	Conoidasida	Eugregarinorida	Cephaloidophoridae	Cephaloidophora	
ASV_7040			Phaeophyceae				
ASV_7041							
ASV_7042		Cercozoa	Thecofilosea		Ebriacea	Botuliforma	
ASV_7043			Dinophyceae				
ASV_7044							
ASV_7045							
ASV_7046							
ASV_7048	Viridiplantae	Chlorophyta	Chlorodendrophyceae	Chlorodendrales	Chlorodendraceae		
ASV_7049							
ASV_7050			Dinophyceae				
ASV_7051			Dinophyceae	Dinophysales	Dinophysaceae	Dinophysis	
ASV_7052			Dinophyceae				
ASV_7053							
ASV_7054	Fungi	Basidiomycota					
ASV_7055	Metazoa	Annelida	Polychaeta	Terebellida	Cirratulidae	Dodecaceria	
ASV_7056			Bigyra	Nanomonadea			
ASV_7058	Metazoa	Annelida					
ASV_7059			Dinophyceae				
ASV_7060	Metazoa						
ASV_7061		Bacillariophyta	Coscinodiscophyceae	Stephanodiscales	Stephanodiscaceae	Cyclotella	
ASV_7062							
ASV_7064		Euglenozoa	Kinetoplastea				
ASV_7065		Ciliophora	Spirotrichea		Strombidiidae		
ASV_7067			Dinophyceae				
ASV_7071		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	
ASV_7076	Fungi						
ASV_7077	Viridiplantae	Chlorophyta					
ASV_7083							
ASV_7084							
ASV_7085							
ASV_7088			Dinophyceae				
ASV_7089							
ASV_7092							
ASV_7093	Viridiplantae	Chlorophyta					
ASV_7094	Viridiplantae	Chlorophyta	Chlorophyceae	Chlamydomonadales			
ASV_7096	Viridiplantae	Chlorophyta	Nephroselmidophyceae	Nephroselmidales	Nephroselmidaceae	Nephroselmis	
ASV_7098		Cercozoa					
ASV_7100							
ASV_7101	Viridiplantae	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcaceae	Prasinococcus	
ASV_7102		Oomycota		Olpidiopsidales	Olpidiopsidaceae	Olpidiopsis	
ASV_7103			Dinophyceae				
ASV_7104							
ASV_7105		Cercozoa	Thecofilosea	Ventricleftida			
ASV_7106		Cercozoa	Imbricatea	Thaumatomonadida			
ASV_7107			Dinophyceae				
ASV_7108				Apusomonadida	Apusomonadidae	Chelonemonas	
ASV_7109			Dinophyceae				
ASV_7110		Ciliophora					
ASV_7111	Viridiplantae	Chlorophyta	Nephroselmidophyceae	Nephroselmidales	Nephroselmidaceae	Nephroselmis	
ASV_7112							
ASV_7113							
ASV_7114		Cercozoa			Massisteriidae	Massisteria	
ASV_7115			Choanoflagellata				
ASV_7116			Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	
ASV_7117		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Protaspa	
ASV_7118			Dinophyceae				
ASV_7122			Dinophyceae				
ASV_7123	Metazoa	Cnidaria					
ASV_7127		Cercozoa					
ASV_7341							
ASV_7342	Viridiplantae	Chlorophyta					
ASV_7343			Dinophyceae				
ASV_7344			Dinophyceae				
ASV_7355							
ASV_7369							
ASV_7372	Metazoa						
ASV_7378			Dinophyceae				
ASV_7379	Fungi	Ascomycota	Eurotiomycetes				
ASV_7380							
ASV_7381			Dinophyceae				
ASV_7382			Dinophyceae				
ASV_7383			Bolidophyceae	Parmales	Triparmaceae	Triparma	
ASV_7384		Ciliophora	Oligohymenophorea	Apostomatida	Pseudocolliniidae	Fusiforma	
ASV_7385			Synurophyceae	Ochromonadales			
ASV_7387		Cercozoa	Thecofilosea		Ebriacea		
ASV_7388							
ASV_7390		Discosea		Himatismenida		Parvamoeba	
ASV_7391		Ciliophora	Litostomatea	Pleurostomatida	Litonotidae	Loxophyllum	
ASV_7392			Dinophyceae				
ASV_7393							
ASV_7394		Ciliophora	Spirotrichea	Sporadotrichida	Oxytrichidae		
ASV_7395			Dinophyceae				
ASV_7396		Cercozoa	Thecofilosea	Ventricleftida			
ASV_7397							
ASV_7398	Fungi	Ascomycota					
ASV_7399			Dinophyceae				
ASV_7400		Cercozoa	Imbricatea	Thaumatomonadida			
ASV_7667							
ASV_7668							
ASV_7672	Metazoa	Nemertea					
ASV_7675							
ASV_7679							
ASV_7681		Apicomplexa					
ASV_7685							
ASV_7689							
ASV_7690							
ASV_7692							
ASV_7693							
ASV_7694			Chrysophyceae				
ASV_7695							
ASV_7699	Metazoa	Porifera	Demospongiae	Poecilosclerida	Microcionidae	Clathria	
ASV_7701			Choanoflagellata	Acanthoecida	Stephanoecidae		
ASV_7702							
ASV_7708							
ASV_7709		Foraminifera					
ASV_7713							
ASV_7719	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Diaporthe amygdali
ASV_7721							
ASV_7723							
ASV_7724	Fungi						
ASV_7727			Dinophyceae				
ASV_7729							
ASV_7730	Viridiplantae	Chlorophyta					
ASV_7732		Haptophyta					
ASV_7733	Metazoa	Porifera	Demospongiae	Haplosclerida	Chalinidae	Haliclona	
ASV_7734	Viridiplantae	Chlorophyta	Ulvophyceae	Cladophorales			
ASV_7738							
ASV_7743	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Diaporthe amygdali
ASV_7746	Viridiplantae	Streptophyta					
ASV_7748		Apicomplexa					
ASV_7749	Metazoa	Bryozoa					
ASV_7750	Metazoa	Mollusca	Polyplacophora	Chitonida	Chaetopleuridae	Chaetopleura	
ASV_7753		Haptophyta					
ASV_7754							
ASV_7756			Dinophyceae				
ASV_7757	Metazoa						
ASV_7758			Cryptophyceae				
ASV_7764							
ASV_7765		Ciliophora	Litostomatea	Cyclotrichida	Mesodiniidae	Askenasia	
ASV_7767			Bigyra	Thraustochytrida	Thraustochytriaceae		
ASV_7768		Ciliophora	Oligohymenophorea	Sessilida	Vorticellidae	Pseudovorticella	
ASV_7769							
ASV_7770							
ASV_7771	Viridiplantae	Streptophyta					
ASV_7772	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Cystotheca	
ASV_7774							
ASV_7775	Metazoa	Mollusca	Bivalvia				
ASV_7776		Nibbleridia	Nibbleridea	Nibbleridida	Nibbleridae	Nibbleromonas	
