#OTUID	GLOMICON_AWI_12	GLOMICON_AWI_16	GLOMICON_AWI_20	GLOMICON_AWI_4	GLOMICON_AWI_8	GLOMICON_NOC_10	GLOMICON_NOC_16	GLOMICON_NOC_22	GLOMICON_NOC_3	GLOMICON_NOC_32	GLOMICON_Roscoff_11	GLOMICON_Roscoff_15	GLOMICON_Roscoff_19	GLOMICON_Roscoff_3	GLOMICON_Roscoff_7
ASV_627	0.0	0.0	0.0	0.0	0.0	80.0	115.0	185.0	208.0	113.0	0.0	0.0	12.0	8.0	0.0
ASV_628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	228.0	102.0	38.0	172.0	181.0
ASV_629	117.0	122.0	172.0	95.0	65.0	19.0	39.0	30.0	45.0	16.0	0.0	0.0	0.0	0.0	0.0
ASV_632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	149.0	133.0	63.0	172.0	200.0
ASV_634	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	168.0	112.0	50.0	184.0	194.0
ASV_636	0.0	0.0	76.0	0.0	0.0	104.0	98.0	99.0	188.0	61.0	0.0	0.0	0.0	88.0	0.0
ASV_638	137.0	232.0	154.0	123.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	136.0	92.0	47.0	204.0	229.0
ASV_641	0.0	0.0	0.0	0.0	0.0	21.0	30.0	0.0	36.0	0.0	146.0	125.0	46.0	153.0	147.0
ASV_645	0.0	0.0	0.0	0.0	0.0	5.0	0.0	11.0	17.0	3.0	214.0	109.0	53.0	103.0	184.0
ASV_648	0.0	0.0	0.0	0.0	0.0	84.0	122.0	160.0	198.0	129.0	0.0	0.0	0.0	0.0	0.0
ASV_650	0.0	0.0	0.0	0.0	0.0	688.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_661	0.0	0.0	0.0	0.0	0.0	38.0	79.0	25.0	77.0	36.0	97.0	86.0	57.0	78.0	102.0
ASV_663	0.0	0.0	0.0	0.0	0.0	45.0	72.0	32.0	104.0	45.0	120.0	64.0	37.0	76.0	78.0
ASV_669	0.0	0.0	0.0	0.0	0.0	93.0	110.0	123.0	173.0	89.0	14.0	15.0	0.0	20.0	21.0
ASV_671	0.0	0.0	0.0	0.0	0.0	2.0	6.0	18.0	27.0	9.0	107.0	85.0	64.0	165.0	173.0
ASV_677	97.0	88.0	119.0	250.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_678	0.0	0.0	0.0	0.0	0.0	35.0	26.0	34.0	92.0	25.0	128.0	59.0	48.0	88.0	109.0
ASV_679	0.0	0.0	0.0	0.0	0.0	57.0	100.0	92.0	152.0	114.0	49.0	32.0	0.0	19.0	26.0
ASV_680	52.0	62.0	83.0	69.0	38.0	0.0	28.0	0.0	43.0	27.0	24.0	71.0	28.0	53.0	62.0
ASV_683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	173.0	94.0	45.0	129.0	196.0
ASV_686	0.0	0.0	0.0	0.0	0.0	55.0	17.0	17.0	54.0	36.0	136.0	48.0	29.0	120.0	118.0
ASV_690	0.0	0.0	0.0	0.0	0.0	135.0	112.0	106.0	169.0	99.0	0.0	0.0	0.0	0.0	8.0
ASV_693	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	6.0	5.0	143.0	148.0	51.0	111.0	154.0
ASV_695	0.0	0.0	0.0	0.0	0.0	35.0	43.0	23.0	56.0	39.0	118.0	63.0	50.0	114.0	74.0
ASV_696	0.0	0.0	0.0	0.0	0.0	88.0	119.0	96.0	229.0	82.0	0.0	0.0	0.0	0.0	0.0
ASV_697	0.0	0.0	0.0	0.0	0.0	22.0	36.0	36.0	76.0	20.0	93.0	81.0	40.0	79.0	131.0
ASV_699	0.0	0.0	0.0	0.0	0.0	0.0	15.0	16.0	23.0	11.0	136.0	124.0	42.0	125.0	119.0
ASV_705	75.0	129.0	247.0	93.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_708	255.0	84.0	117.0	72.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	121.0	61.0	129.0	141.0
ASV_715	0.0	0.0	0.0	0.0	0.0	60.0	145.0	76.0	175.0	119.0	0.0	22.0	0.0	0.0	0.0
ASV_725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	193.0	71.0	47.0	124.0	154.0
ASV_726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	187.0	108.0	63.0	85.0	146.0
ASV_729	66.0	91.0	107.0	88.0	53.0	0.0	54.0	37.0	34.0	37.0	19.0	0.0	0.0	0.0	0.0
ASV_730	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	173.0	91.0	41.0	152.0	129.0
ASV_731	119.0	108.0	117.0	162.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	32.0	100.0	125.0	0.0	69.0	226.0
ASV_736	134.0	111.0	0.0	233.0	4.0	0.0	0.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0
ASV_748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	152.0	71.0	38.0	148.0	152.0
ASV_752	0.0	0.0	0.0	0.0	0.0	18.0	27.0	16.0	55.0	10.0	68.0	91.0	46.0	92.0	144.0
ASV_757	7.0	0.0	4.0	12.0	0.0	0.0	23.0	5.0	25.0	18.0	69.0	91.0	39.0	118.0	150.0
ASV_758	0.0	0.0	0.0	0.0	0.0	29.0	50.0	67.0	81.0	61.0	66.0	36.0	20.0	77.0	74.0
ASV_760	0.0	0.0	0.0	0.0	0.0	412.0	14.0	33.0	71.0	30.0	0.0	0.0	0.0	0.0	0.0
ASV_770	131.0	108.0	138.0	128.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_771	56.0	29.0	65.0	33.0	16.0	19.0	42.0	30.0	56.0	81.0	31.0	27.0	0.0	21.0	39.0
ASV_772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	173.0	57.0	40.0	126.0	148.0
ASV_775	0.0	0.0	0.0	0.0	0.0	58.0	50.0	49.0	83.0	40.0	17.0	108.0	0.0	68.0	69.0
ASV_779	46.0	84.0	64.0	92.0	39.0	11.0	17.0	8.0	17.0	14.0	43.0	48.0	14.0	10.0	30.0
ASV_780	33.0	4.0	16.0	64.0	14.0	0.0	0.0	0.0	39.0	0.0	127.0	53.0	33.0	51.0	103.0
ASV_786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101.0	87.0	68.0	129.0	147.0
ASV_788	89.0	128.0	142.0	134.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.0	135.0	45.0	108.0	138.0
ASV_801	0.0	0.0	0.0	0.0	0.0	44.0	31.0	48.0	61.0	37.0	57.0	40.0	31.0	76.0	90.0
ASV_802	0.0	0.0	0.0	0.0	0.0	69.0	104.0	75.0	177.0	88.0	0.0	0.0	0.0	0.0	0.0
ASV_813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	175.0	81.0	45.0	87.0	117.0
ASV_818	0.0	0.0	0.0	0.0	0.0	7.0	0.0	13.0	15.0	0.0	143.0	72.0	54.0	76.0	116.0
ASV_827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	124.0	98.0	40.0	114.0	111.0
ASV_829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152.0	103.0	45.0	98.0	88.0
ASV_833	96.0	140.0	114.0	59.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_837	7.0	10.0	0.0	0.0	0.0	12.0	33.0	24.0	66.0	44.0	95.0	57.0	20.0	51.0	60.0
ASV_838	0.0	0.0	0.0	0.0	0.0	105.0	108.0	69.0	138.0	58.0	0.0	0.0	0.0	0.0	0.0
ASV_839	0.0	0.0	0.0	0.0	0.0	20.0	28.0	29.0	19.0	52.0	89.0	100.0	14.0	32.0	95.0
ASV_840	40.0	38.0	29.0	22.0	17.0	17.0	43.0	50.0	71.0	45.0	0.0	55.0	0.0	0.0	50.0
ASV_841	0.0	0.0	0.0	0.0	0.0	20.0	11.0	35.0	26.0	17.0	99.0	72.0	36.0	67.0	94.0
ASV_842	0.0	0.0	0.0	0.0	0.0	8.0	0.0	2.0	7.0	0.0	138.0	91.0	57.0	87.0	84.0
ASV_844	13.0	15.0	28.0	5.0	0.0	33.0	53.0	64.0	75.0	72.0	39.0	20.0	7.0	24.0	19.0
ASV_846	92.0	121.0	87.0	86.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119.0	78.0	44.0	74.0	149.0
ASV_853	86.0	70.0	150.0	95.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_855	40.0	20.0	55.0	58.0	0.0	48.0	52.0	51.0	74.0	55.0	4.0	0.0	0.0	4.0	0.0
ASV_857	121.0	47.0	132.0	61.0	30.0	0.0	13.0	12.0	14.0	0.0	12.0	0.0	0.0	0.0	18.0
ASV_858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	118.0	84.0	25.0	74.0	140.0
ASV_859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122.0	84.0	33.0	118.0	102.0
ASV_860	0.0	0.0	0.0	0.0	0.0	0.0	95.0	0.0	40.0	0.0	0.0	15.0	9.0	3.0	297.0
ASV_861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	452.0	0.0	6.0	0.0	0.0	0.0	0.0
ASV_865	0.0	0.0	0.0	0.0	0.0	11.0	0.0	10.0	15.0	24.0	146.0	55.0	22.0	64.0	108.0
ASV_868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.0	85.0	29.0	115.0	129.0
ASV_871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	134.0	55.0	29.0	124.0	100.0
ASV_880	0.0	0.0	0.0	0.0	0.0	38.0	63.0	66.0	48.0	53.0	69.0	20.0	0.0	43.0	38.0
ASV_882	0.0	0.0	0.0	0.0	0.0	0.0	20.0	13.0	28.0	7.0	70.0	84.0	47.0	82.0	81.0
ASV_884	0.0	0.0	0.0	0.0	0.0	0.0	24.0	14.0	14.0	13.0	89.0	73.0	38.0	75.0	90.0
ASV_885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0	83.0	29.0	130.0	84.0
ASV_888	0.0	0.0	0.0	0.0	0.0	0.0	29.0	15.0	15.0	16.0	113.0	61.0	27.0	39.0	109.0
ASV_889	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116.0	134.0	36.0	31.0	101.0
ASV_890	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	57.0	37.0	89.0	128.0
ASV_892	76.0	79.0	101.0	88.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.0	68.0	37.0	82.0	100.0
ASV_898	0.0	0.0	0.0	0.0	0.0	44.0	97.0	76.0	102.0	96.0	0.0	0.0	0.0	0.0	0.0
ASV_899	85.0	80.0	84.0	113.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_903	0.0	0.0	0.0	0.0	0.0	23.0	65.0	50.0	46.0	55.0	41.0	53.0	8.0	44.0	28.0
ASV_906	33.0	27.0	17.0	38.0	21.0	0.0	0.0	0.0	0.0	0.0	84.0	53.0	30.0	64.0	44.0
ASV_912	63.0	145.0	103.0	38.0	43.0	0.0	4.0	0.0	6.0	0.0	0.0	0.0	4.0	0.0	0.0
ASV_915	0.0	0.0	0.0	0.0	0.0	29.0	36.0	36.0	0.0	38.0	53.0	55.0	34.0	34.0	90.0
ASV_919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	85.0	85.0	32.0	64.0	109.0
ASV_922	52.0	89.0	118.0	106.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.0	110.0	28.0	95.0	62.0
ASV_925	54.0	79.0	100.0	62.0	46.0	0.0	3.0	0.0	11.0	2.0	20.0	3.0	0.0	11.0	8.0
ASV_926	0.0	0.0	0.0	0.0	0.0	16.0	0.0	20.0	9.0	0.0	122.0	48.0	32.0	48.0	104.0
ASV_931	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	107.0	67.0	50.0	63.0	104.0
ASV_932	88.0	61.0	92.0	103.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_936	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	3.0	0.0	107.0	75.0	23.0	85.0	93.0
ASV_937	26.0	19.0	35.0	23.0	10.0	36.0	53.0	51.0	86.0	55.0	0.0	0.0	0.0	0.0	0.0
ASV_939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106.0	44.0	35.0	133.0	76.0
ASV_940	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	87.0	31.0	111.0	92.0
ASV_942	0.0	0.0	0.0	0.0	0.0	49.0	39.0	38.0	211.0	56.0	0.0	0.0	0.0	0.0	0.0
ASV_944	0.0	0.0	0.0	0.0	0.0	23.0	12.0	69.0	25.0	47.0	60.0	0.0	0.0	63.0	93.0
ASV_949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	137.0	53.0	29.0	64.0	106.0
ASV_955	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	61.0	30.0	123.0	45.0	24.0	0.0	55.0
ASV_958	0.0	0.0	0.0	0.0	0.0	6.0	6.0	0.0	15.0	0.0	100.0	52.0	16.0	77.0	114.0
ASV_960	7.0	0.0	19.0	10.0	15.0	29.0	55.0	17.0	61.0	80.0	20.0	32.0	0.0	15.0	26.0
ASV_962	0.0	0.0	0.0	0.0	0.0	42.0	55.0	89.0	84.0	93.0	9.0	0.0	0.0	0.0	12.0
ASV_967	32.0	17.0	17.0	31.0	26.0	0.0	0.0	0.0	0.0	34.0	158.0	42.0	0.0	0.0	25.0
ASV_968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	79.0	33.0	92.0	88.0
ASV_970	46.0	74.0	91.0	47.0	41.0	16.0	12.0	11.0	14.0	18.0	0.0	11.0	0.0	0.0	0.0
ASV_973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	44.0	31.0	109.0	121.0
ASV_976	0.0	0.0	0.0	0.0	0.0	0.0	15.0	21.0	48.0	28.0	70.0	60.0	28.0	52.0	55.0
ASV_979	0.0	0.0	0.0	0.0	0.0	49.0	60.0	86.0	97.0	83.0	0.0	0.0	0.0	0.0	0.0
ASV_980	13.0	11.0	0.0	0.0	10.0	34.0	39.0	70.0	57.0	44.0	30.0	17.0	0.0	21.0	29.0
ASV_981	74.0	54.0	112.0	92.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_992	0.0	0.0	0.0	0.0	0.0	5.0	66.0	37.0	72.0	63.0	35.0	21.0	8.0	38.0	22.0
ASV_995	0.0	0.0	0.0	0.0	0.0	0.0	364.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0	50.0	0.0	113.0	91.0
ASV_1000	0.0	0.0	0.0	0.0	0.0	43.0	106.0	54.0	91.0	67.0	0.0	0.0	0.0	0.0	0.0
ASV_1001	0.0	0.0	0.0	0.0	0.0	10.0	0.0	14.0	31.0	15.0	74.0	48.0	24.0	88.0	56.0
ASV_1002	0.0	0.0	0.0	0.0	0.0	46.0	72.0	48.0	93.0	55.0	20.0	0.0	0.0	0.0	24.0
ASV_1004	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	9.0	0.0	61.0	82.0	35.0	77.0	83.0
ASV_1006	46.0	58.0	117.0	104.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1009	0.0	0.0	0.0	0.0	0.0	0.0	54.0	44.0	44.0	70.0	33.0	42.0	0.0	34.0	32.0
ASV_1013	0.0	0.0	0.0	0.0	0.0	44.0	38.0	50.0	92.0	34.0	45.0	0.0	0.0	22.0	26.0
ASV_1016	0.0	0.0	0.0	0.0	0.0	20.0	112.0	27.0	120.0	70.0	0.0	0.0	0.0	0.0	0.0
ASV_1019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	70.0	20.0	58.0	101.0
ASV_1021	0.0	0.0	0.0	0.0	0.0	36.0	51.0	45.0	37.0	31.0	49.0	26.0	0.0	24.0	49.0
ASV_1025	0.0	0.0	0.0	0.0	0.0	14.0	0.0	20.0	33.0	25.0	64.0	35.0	46.0	41.0	68.0
ASV_1030	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	45.0	31.0	91.0	91.0
ASV_1034	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	10.0	68.0	63.0	45.0	92.0	55.0
ASV_1038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	123.0	0.0	0.0	137.0	80.0
ASV_1044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	115.0	45.0	22.0	58.0	98.0
ASV_1045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.0	56.0	29.0	100.0	55.0
ASV_1048	0.0	0.0	0.0	0.0	0.0	26.0	63.0	42.0	71.0	60.0	19.0	4.0	4.0	19.0	27.0
ASV_1049	0.0	0.0	0.0	0.0	0.0	36.0	62.0	53.0	117.0	67.0	0.0	0.0	0.0	0.0	0.0
ASV_1050	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	6.0	0.0	58.0	60.0	39.0	46.0	109.0
ASV_1053	0.0	0.0	45.0	9.0	6.0	11.0	59.0	40.0	77.0	54.0	0.0	0.0	0.0	11.0	21.0
ASV_1054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	37.0	33.0	99.0	85.0
ASV_1055	0.0	0.0	0.0	0.0	0.0	30.0	46.0	41.0	54.0	54.0	26.0	24.0	5.0	39.0	12.0
ASV_1064	0.0	0.0	0.0	0.0	0.0	0.0	43.0	32.0	70.0	34.0	22.0	40.0	0.0	53.0	34.0
ASV_1065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	27.0	33.0	205.0
ASV_1068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	85.0	54.0	19.0	70.0	77.0
ASV_1072	75.0	0.0	55.0	0.0	0.0	0.0	0.0	37.0	125.0	0.0	0.0	0.0	0.0	0.0	31.0
ASV_1075	0.0	0.0	0.0	0.0	0.0	44.0	68.0	37.0	73.0	100.0	0.0	0.0	0.0	0.0	0.0
ASV_1080	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116.0	66.0	30.0	25.0	83.0
ASV_1086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	125.0	42.0	8.0	81.0	61.0
ASV_1105	57.0	62.0	75.0	67.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	16.0
ASV_1108	80.0	33.0	84.0	63.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1116	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	11.0	0.0	72.0	53.0	46.0	42.0	76.0
ASV_1117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119.0	78.0	24.0	53.0	33.0
ASV_1131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0	55.0	12.0	70.0	62.0
ASV_1133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.0	48.0	17.0	42.0	81.0
ASV_1134	0.0	0.0	0.0	0.0	0.0	0.0	21.0	27.0	34.0	11.0	19.0	41.0	22.0	38.0	87.0
ASV_1135	0.0	0.0	0.0	0.0	0.0	0.0	22.0	18.0	0.0	32.0	69.0	35.0	25.0	56.0	43.0
ASV_1136	49.0	58.0	56.0	45.0	43.0	0.0	0.0	0.0	0.0	0.0	16.0	17.0	0.0	0.0	15.0
ASV_1144	0.0	0.0	0.0	0.0	0.0	7.0	86.0	29.0	112.0	36.0	0.0	25.0	0.0	0.0	3.0
ASV_1145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	125.0	47.0	0.0	63.0	62.0
ASV_1151	0.0	18.0	109.0	107.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.0	41.0	28.0	65.0	71.0
ASV_1160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0	31.0	20.0	56.0	80.0
ASV_1161	0.0	0.0	0.0	0.0	0.0	0.0	22.0	42.0	24.0	15.0	48.0	12.0	16.0	62.0	48.0
ASV_1162	69.0	35.0	81.0	74.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1166	0.0	0.0	0.0	0.0	0.0	0.0	15.0	20.0	26.0	0.0	60.0	40.0	24.0	53.0	48.0
ASV_1168	0.0	0.0	0.0	0.0	0.0	45.0	34.0	60.0	53.0	46.0	0.0	0.0	14.0	0.0	34.0
ASV_1169	0.0	0.0	0.0	0.0	0.0	8.0	0.0	18.0	15.0	9.0	67.0	54.0	17.0	57.0	41.0
ASV_1170	0.0	0.0	0.0	0.0	0.0	9.0	10.0	0.0	14.0	7.0	0.0	4.0	0.0	15.0	0.0
ASV_1171	0.0	0.0	0.0	0.0	0.0	21.0	41.0	72.0	77.0	48.0	6.0	3.0	0.0	10.0	7.0
ASV_1173	0.0	0.0	0.0	0.0	0.0	0.0	284.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1174	0.0	0.0	0.0	0.0	0.0	0.0	6.0	4.0	10.0	0.0	65.0	46.0	34.0	67.0	52.0
ASV_1178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	268.0	0.0	0.0	4.0	10.0
ASV_1179	0.0	0.0	0.0	0.0	0.0	14.0	21.0	0.0	0.0	28.0	64.0	38.0	33.0	45.0	39.0
ASV_1182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	42.0	38.0	58.0	71.0
ASV_1188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	230.0	0.0
ASV_1189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	260.0	7.0
ASV_1190	0.0	0.0	0.0	7.0	0.0	0.0	0.0	41.0	33.0	0.0	34.0	35.0	14.0	39.0	74.0
ASV_1195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	61.0	25.0	45.0	84.0
ASV_1199	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	89.0	28.0	12.0	56.0	63.0
ASV_1200	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	15.0	34.0	80.0	0.0	41.0	63.0
ASV_1204	63.0	64.0	83.0	46.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1205	0.0	0.0	0.0	0.0	0.0	30.0	57.0	58.0	55.0	28.0	0.0	26.0	0.0	17.0	0.0
ASV_1215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	264.0
ASV_1216	44.0	44.0	80.0	61.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	57.0	27.0	56.0	83.0
ASV_1224	55.0	40.0	74.0	47.0	35.0	4.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	57.0	63.0	0.0	60.0	69.0
ASV_1229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	35.0	56.0	59.0	0.0	51.0	0.0
ASV_1230	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	39.0	23.0	43.0	92.0
ASV_1233	0.0	0.0	0.0	0.0	0.0	55.0	32.0	43.0	32.0	85.0	0.0	0.0	9.0	0.0	0.0
ASV_1235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	33.0	14.0	71.0	64.0
ASV_1241	0.0	0.0	0.0	0.0	0.0	0.0	9.0	15.0	16.0	0.0	40.0	55.0	0.0	51.0	67.0
ASV_1242	64.0	51.0	72.0	52.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.0	48.0	0.0	40.0	55.0
ASV_1246	64.0	53.0	47.0	64.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1250	64.0	38.0	65.0	47.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1255	46.0	26.0	61.0	68.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1256	54.0	51.0	85.0	35.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	19.0	68.0	0.0	14.0	61.0	58.0
ASV_1261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	9.0	9.0	77.0	33.0	14.0	54.0	44.0
ASV_1262	0.0	0.0	0.0	0.0	0.0	3.0	9.0	0.0	0.0	0.0	86.0	22.0	14.0	43.0	67.0
ASV_1263	41.0	27.0	33.0	50.0	19.0	25.0	5.0	0.0	9.0	27.0	8.0	0.0	0.0	0.0	0.0
ASV_1265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.0	12.0	10.0	76.0	51.0
