,PC1,PC2,PC3,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_5506,0.01720220110186471,-0.010963659543999768,-0.00727903110549183,,,Cryptophyceae,Cryptomonadales,,,
ASV_5507,-0.0039229866361166375,-0.02131924601390953,-0.029553244109983282,,,Dinophyceae,Peridiniales,Ensiculiferaceae,Pentapharsodinium,
ASV_5508,0.0185574301378505,-0.01148167585238482,-0.008246752456602186,,,Dinophyceae,,,,
ASV_5511,-0.005872465608314633,-0.006095287624256921,-0.021493244350239242,,,Dinophyceae,,,,
ASV_5512,0.020242219994783317,-0.012427945661663333,-0.009162280977948092,,,Dinophyceae,,,,
ASV_5522,-0.005665207685183825,-0.000844707556895814,-0.0012544087121415782,,,Dinophyceae,,,,
ASV_5525,-0.0018726309177023862,0.0012449957362384173,0.0011598794340357908,,,Dinophyceae,,,,
ASV_5568,0.006260970760204612,0.021305511648291007,-0.00705592601983961,,,Dinophyceae,,,,
ASV_5570,-0.0034086853621482435,0.0002678088565946141,-0.0008984990796416273,,Bacillariophyta,Mediophyceae,Biddulphiales,Biddulphiaceae,Biddulphia,
ASV_5571,0.0008356127744301152,0.012534328377869568,-0.0073786165836024235,,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,
ASV_5572,-0.00127527172147793,0.008236466688477976,-0.007164760006375966,,Haptophyta,,Prymnesiales,Prymnesiaceae,Prymnesium,Prymnesium aff. polylepis
ASV_5573,0.0014065279595562134,0.006083756875234871,-0.0023646772294594943,,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,
ASV_5574,-0.0005873177921054961,-0.003197746364806647,0.0018005982498487084,,,Dinophyceae,,,,
ASV_5575,-0.0012106343220004733,0.0032124826384701674,-0.003341152478631358,,,Dinophyceae,Peridiniales,Peridiniaceae,Scrippsiella,
ASV_5576,0.0014764587203427767,0.00688706260519871,-0.002642300367483063,,,Dinophyceae,,,,
ASV_5577,0.015268913203787465,-0.013831465527032858,-0.004825484139622377,,,Dinophyceae,Peridiniales,Heterocapsaceae,Heterocapsa,
ASV_5579,-0.0030749552823620178,-0.001338380217779939,-0.0023045184657492805,,,Dinophyceae,,,,
ASV_5587,-0.0006788670265854343,-0.003729742467807816,0.0020523222319311905,,,Dinophyceae,,,,
ASV_5588,0.003068421225958631,0.014540555300685999,-0.006006130746191429,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira concaviuscula
ASV_5590,-0.02008945724760356,-0.0005714775234494216,-0.02369564289417827,,,Dinophyceae,Suessiales,,,
ASV_5591,0.008684748579284118,-0.006616321819055885,-0.0037292893100467055,,,,,,Telonemia,
ASV_5592,0.002876177146213269,0.01243414451570934,-0.005152155297765493,,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Protaspa,
ASV_5593,0.003705315189387648,0.01656148727880472,-0.006870383947617252,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,Chytriomycetaceae,Asterophlyctis,Asterophlyctis sarcoptoides
ASV_5594,0.005511824938307077,0.02483845891936715,-0.010529845028177552,,,Dinophyceae,,,,
ASV_5595,-0.00462543106089008,0.010320682414824988,-0.012689292555658623,,,Dinophyceae,,,,
ASV_5596,0.007220388233744733,-0.006012369758674877,-0.021357768870486037,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium dominans
ASV_5597,0.0032462623063860474,0.014347402086235144,-0.005959988590442754,,,Dinophyceae,,,,
ASV_5598,0.002647972301526614,0.025672050730701335,-0.014732559532023402,,,Dinophyceae,,,,
ASV_5599,0.003234795477412014,0.014897688841375916,-0.006255113952528645,,Bacillariophyta,Mediophyceae,,,,
ASV_5600,0.003978032351184801,0.017732697878562926,-0.00752490738461185,,,Dinophyceae,,,,
ASV_5601,0.014904672322172761,0.010963667879983315,-0.01233972968888791,,Haptophyta,,Syracosphaerales,,,
ASV_5602,0.003204303192582037,0.015288607569159842,-0.006388608806208123,,,Dinophyceae,,,,
ASV_5603,0.001104905086940831,0.004739134471479788,-0.0017244365031218489,,,Dinophyceae,,,,
ASV_5604,0.003149033367132159,0.015156309287481051,-0.006341569479459089,,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Protaspa,
ASV_5605,0.0017881659462053467,0.007681979012674173,-0.0029605727119140723,,,Dinophyceae,,,,
ASV_5606,0.003360113276185668,0.0236639087488536,-0.011859055514045298,,,,,,,
ASV_5646,-7.100066643869476e-05,-0.001565010316608396,0.001068706419882073,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium fusiforme
ASV_5647,0.0014763743483744768,0.006160905979246643,-0.002414759340357814,,,Dinophyceae,Gonyaulacales,Ceratiaceae,Tripos,Tripos fusus
ASV_5648,0.0038301248960394213,0.01714512619419679,-0.007267430555521674,,,Dinophyceae,,,,
ASV_5649,0.008552901121119913,-0.002615025300846518,-0.01310331134745985,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,
ASV_5650,-0.0017151922939248703,-0.0014454389769643237,-0.0007414168185732274,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,Chytriomycetaceae,Asterophlyctis,Asterophlyctis sarcoptoides
ASV_5651,0.0019005561618013777,0.001384569136489321,0.001625141092459998,,,Dinophyceae,,,,
ASV_5652,-0.005316004592594941,-0.0042180965595000185,-0.003280797402891017,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium spirale
ASV_5653,0.00272204983195084,0.0018784470559136748,0.0020556046544514595,Metazoa,Arthropoda,Insecta,,,,
ASV_5654,-0.015328336763941498,-0.01226871725717682,-0.009615046589331362,Metazoa,Mollusca,Bivalvia,Mytilida,Mytilidae,Musculus,Musculus lateralis
ASV_5655,-0.013367390195236436,-0.0021561154444882558,-0.013834490796449187,,,Dinophyceae,,,,
ASV_5656,-0.0050934647502817705,-0.004197642444004868,-0.003050854945304243,,,,,,Telonemia,
ASV_5657,0.0018003505006878627,-0.011497975687917474,-0.015030914006955089,,,Dinophyceae,,,,
ASV_5658,0.013133657979120202,-0.011653708090941867,-0.020737322681303703,,,Dinophyceae,Dinophysales,Dinophysaceae,Sinophysis,
ASV_5659,-0.007873738255778959,-0.017156104727607414,-0.019487888668525338,,,Dinophyceae,,,,
ASV_5660,0.0016950833574154774,-0.0012293370055792888,-0.00029216936836340873,,,Dinophyceae,Syndiniales,Eudubosquellidae,Euduboscquella,Euduboscquella crenulata
ASV_5661,0.014144892875531695,-0.009059427854503444,-0.005791591325033784,Metazoa,Arthropoda,Hexanauplia,,,,
ASV_5662,0.013306797591013757,-0.008722271778353548,-0.00539530884943202,,Ciliophora,Spirotrichea,,Strombidiidae,,
ASV_5663,0.007750611934287949,-0.0021757340577376054,-0.007354491203446647,Metazoa,Arthropoda,Hexanauplia,,,,
ASV_5664,0.025946811055569688,-0.026185858323275774,-0.017166891115357134,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium dominans
ASV_5665,0.014372237933117718,-0.009325233111615105,-0.0055130565698148235,Metazoa,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,Oithona davisae
ASV_5666,-0.010762614608115364,-0.0030097235110985014,-0.010861404535056771,Bacillati,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,[Eubacterium] cellulosolvens
ASV_5667,-0.0020869324896986134,-0.0017852718596774628,-0.0010697230097695288,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,
ASV_5668,-0.0029112552956047947,0.0012295658408510962,-0.004051920001750188,,,Dinophyceae,Peridiniales,Ensiculiferaceae,Pentapharsodinium,
ASV_5669,-0.008381179414830426,0.004115324352272038,-0.012854939059223622,,,Dinophyceae,,,,
ASV_5670,-0.00021522006492930067,0.0011590115403043765,-0.001004866745969104,Metazoa,Arthropoda,Hexanauplia,,,,
ASV_5671,0.0008852816993374431,-0.0031619004436998165,0.0033784121280007414,,,Chrysophyceae,,,,
ASV_5672,0.000886034292528745,-0.0030398318482388153,0.003431007081094147,,,Dinophyceae,Gymnodiniales,Kareniaceae,Karlodinium,Karlodinium veneficum
ASV_5673,-0.0005912838206658448,0.0024888030449749994,-0.001874898516100215,,,Dinophyceae,,,,
ASV_5674,1.2308841868424207e-05,-0.0005363138145784983,0.0007371650604737022,,,Dinophyceae,Blastodiniales,,Blastodinium,
ASV_5675,5.841483415394246e-05,8.196122964568056e-05,0.00011769092690441945,,Haptophyta,,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina scutellum
ASV_5676,-0.0008319279261653257,0.0037751253352761947,-0.003365293156477446,,,Dinophyceae,,,,
ASV_5677,-0.0023936423011088775,0.010746262486321604,-0.010143571149986326,,,Pelagophyceae,,,,
ASV_5678,-0.00028342928997474335,0.0017868243564007826,-0.0010549944067508455,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira aestivalis
ASV_5679,-0.00025627759339042893,0.0013837545908224373,-0.0007172877740123764,,Haptophyta,,,,,
ASV_5680,-0.006636260530518852,0.007562002712193169,-0.013188848447289007,,,Dinophyceae,,,,
ASV_5681,0.0005345505650636459,0.0049949591098060915,-0.0022782724798583974,,,Dinophyceae,,,,
ASV_5682,-0.009224150565239026,0.007025189188085274,-0.016177460983679743,,Ciliophora,Spirotrichea,,Strombidiidae,,
ASV_5683,-0.013586413194807115,-0.0002011015073787592,-0.01652897712755968,,,Dinophyceae,,,,
ASV_5684,-0.0021017887718410475,-0.0018029306956679715,-0.0011517204036566241,,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Cryothecomonas,Cryothecomonas aestivalis
ASV_5685,0.012182038290904378,-0.011245079078320092,-0.00014880526571558474,,,Dinophyceae,Suessiales,,,
ASV_5686,0.006835313175685033,-0.004316314731003704,-0.002230239214517882,,,Dinophyceae,Suessiales,,,
ASV_5687,-0.001272842239846739,-0.003393809935287704,0.0016511338936815254,,,Dinophyceae,Suessiales,Biecheleriaceae,Biecheleria,Biecheleria brevisulcata
ASV_5688,-0.004093184405575865,0.004925106330043502,-0.012803624320581864,,,,,,Telonemia,
ASV_5696,0.0007796638089185714,0.0028264500609783885,-0.0009129968301567591,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium fusiforme
ASV_5697,0.012182038290904378,-0.011245079078320092,-0.00014880526571558474,,,Dinophyceae,,,,
ASV_5698,0.005320548078270915,4.061604336463891e-05,-0.016110159294441987,,Haptophyta,,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina throndsenii
ASV_5699,-0.00017955940754212156,-0.002040476792286712,0.0012265908884038284,,Haptophyta,,Syracosphaerales,Rhabdosphaeraceae,Algirosphaera,
ASV_5700,0.02004459173230205,-0.009759270815781027,-0.009841909738406464,,,Dinophyceae,Gonyaulacales,Ceratiaceae,Tripos,Tripos gravidus
ASV_5701,0.002512426317075982,0.011286394552164852,-0.004609546096431384,,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Cryothecomonas,
ASV_5702,-0.0009794008877046015,0.007442327967087057,-0.004185323613408375,,Bacillariophyta,Mediophyceae,,,,
ASV_5703,0.0014201795218903445,0.006220465603185118,-0.002320998546740069,,,Dinophyceae,,,,
ASV_5704,0.0008898647030500385,0.004174387004176266,-0.0014748089539174713,Metazoa,Arthropoda,Hexanauplia,,,,
ASV_5705,-0.0014762356500937948,-0.0007231384821167347,-8.653567726456237e-05,,,Dinophyceae,,,,
ASV_5706,-0.0014762356500937948,-0.0007231384821167347,-8.653567726456237e-05,,,Dinophyceae,,,,
ASV_5707,-0.00538049271588012,-0.0006842412300871869,-0.0011584200012802756,,Cercozoa,,,,,
ASV_5708,-0.004085860401346353,-0.0007714265069641499,-0.000779765004511664,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium spirale
ASV_5709,0.018135970661711805,-0.011674368349982124,-0.0072346780581732635,Metazoa,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,
ASV_5710,0.013967791639303789,-0.009091961136112577,-0.005538880131596516,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium dominans
ASV_5711,0.00045996848769562374,-0.00025206100700453745,0.0003072590199539155,Metazoa,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus furcatus
ASV_5712,0.01375875385669703,-0.008056679264566319,-0.0066931938698399675,,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,
ASV_5713,0.0252986947497068,-0.016069035590545618,-0.01097217503231348,,,Dinophyceae,,,,
ASV_5714,0.01908685567866533,-0.008062777551726004,-0.013779536102898409,,,Dinophyceae,,,,
ASV_5715,0.010242964803265574,-0.00626625783631214,-0.004470540016428721,,Haptophyta,,Zygodiscales,Helicosphaeraceae,Helicosphaera,Helicosphaera carteri
ASV_5716,0.01754888102464067,-0.010548426294086073,-0.008300777176291527,,Bacillariophyta,Mediophyceae,,,,
ASV_5717,0.004609667818028289,-0.007756566594779549,-0.014215161393488761,,,Dinophyceae,,,,
ASV_5718,0.024649886907131328,-0.015938967683308086,-0.01045427310396573,,,Dinophyceae,,,,
ASV_5719,0.01306202122494949,-0.008418026895708019,-0.00509392692347085,,,Dinophyceae,,,,
ASV_5720,-0.0005744617648484791,-0.010842191730385099,-0.0084161583471728,,Haptophyta,,,,,
ASV_5721,-0.0025094102358148482,-0.008084016991754338,-0.005868808454088432,,,Dinophyceae,,,,
ASV_5722,-0.001860481218438811,0.0001397139035212409,8.680290336222152e-06,,,Dinophyceae,,,,
ASV_5723,-0.0033406788791432176,0.00036397606629675906,-0.0006863295504255113,,,Dinophyceae,,,,
ASV_5820,0.006458177780013942,0.029459253685745847,-0.012624054255052907,,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Cryothecomonas,Cryothecomonas aestivalis
ASV_5821,0.0021359740131845517,0.009857366424265527,-0.004023600897062096,,,Dinophyceae,,,,
ASV_5822,0.0014973806479355307,0.006389188869542105,-0.002469404574162422,Fungi,Cryptomycota,,,,,
ASV_5823,0.006369240207398535,0.029845088622522848,-0.01277445106538331,,,Dinophyceae,,,,
ASV_5824,0.0021359740131845517,0.009857366424265527,-0.004023600897062096,,Bacillariophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora,Amphora caribaea
ASV_5825,-0.0016291392050192764,0.011007908945523146,-0.009060066541772861,,,Dinophyceae,,,,
ASV_5826,0.0020928958363287727,0.009362558839282636,-0.003707871334250177,,Ciliophora,Spirotrichea,,Strombidiidae,,
ASV_5828,0.0006524109537066628,0.004331292156109632,-0.002012791636499075,,,Dinophyceae,,,,
ASV_5830,-0.001777520844978378,0.01544037349561335,-0.016328544383421715,,,Dinophyceae,,,,
ASV_5831,-9.462363390277755e-06,-0.0004960406895305696,0.0005844753918169153,,,Dinophyceae,,,,
ASV_5833,0.007610373666375372,-0.0005768906552183659,-0.029772368919115534,,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,
ASV_5834,0.0008690343355533102,0.016664715616447178,-0.007978351467056716,,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Cryothecomonas,Cryothecomonas aestivalis
ASV_5835,0.004464901572921744,0.020146471123410635,-0.008561645862491096,,,Dinophyceae,,,,
ASV_5836,0.0021435975017041874,0.009383023890771077,-0.003769659137034591,,,,Ancyromonadida,Planomonadidae,Planomonas,Planomonas micra
ASV_5837,0.0040871675336104476,0.026537832928031763,-0.01349506865964397,,,,,,,
ASV_5838,-0.0012349625303531865,0.004658955999593167,-0.002145554472249859,,,Dinophyceae,,,,
ASV_5858,0.004312283951284139,0.019494630577961514,-0.008182434656719436,,,Dinophyceae,,,,
ASV_5859,0.00952044044654029,0.024560026749009176,-0.025059829282991133,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,
ASV_5860,0.008174877347213961,0.016554073382810647,-0.01210034192603803,,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Cryothecomonas,
ASV_5861,-0.014244898834242242,-0.011522881762913923,-0.008952442211397139,,,Dinophyceae,,,,
ASV_5862,-0.004377146894215895,-0.00353243831718789,-0.002561837498816729,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira aestivalis
ASV_5863,-0.00615323278715305,-0.005058137873648451,-0.0037683927480905905,,,Dinophyceae,,,,
ASV_5864,-0.013460034536509112,-0.009563990132060784,-0.008722420563999276,,,Dinophyceae,,,,
ASV_5865,-0.016190748791620708,0.00020398091886728086,-0.019249685964506706,,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Cryothecomonas,Cryothecomonas aestivalis
ASV_5866,-0.015534816241418696,-0.0032123346612463795,-0.01584591873228937,,Ciliophora,Spirotrichea,,Strombidiidae,,
ASV_5867,-0.015537475997160027,-0.01224910265982393,-0.009500717636831019,,,Dinophyceae,,,,
ASV_5868,-0.008134863615356638,-0.006378268161604325,-0.004666902443590127,,Ciliophora,Prostomatea,Prorodontida,Urotrichidae,Urotricha,
ASV_5869,-0.014322810303670056,-0.0035421281070857273,-0.014265540008772849,,,Dinophyceae,Peridiniales,Heterocapsaceae,Heterocapsa,Heterocapsa pygmaea
ASV_5870,-0.02046107175552854,-0.012369031440724404,-0.015391464597804182,,,Bigyra,Labyrinthulida,Labyrinthulaceae,,
ASV_5871,-0.015311662524488142,0.0011889660519348486,-0.01893180998145473,,,Dinophyceae,,,,
ASV_5872,-0.013874024761809154,-0.010699636681657188,-0.008772280489886125,,,Pelagophyceae,,,,
ASV_5874,-0.009922030746889132,0.003768678911617328,-0.01425202518892309,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Conticribra,Conticribra guillardii
ASV_5875,-0.009121474927068217,-0.0006327074357686204,-0.009632120535085515,,,Dinophyceae,,,,
ASV_5876,-0.00462380295112871,-0.0037610427601842394,-0.002594539256838895,,,Dinophyceae,,,,
ASV_5877,0.0007367084205620232,0.004408902555701243,-0.0015649126897776698,,Ciliophora,Spirotrichea,,Tontoniidae,,
ASV_5878,-0.008331565789006325,-0.0026876886625757544,-0.007742117988985909,,,Bolidophyceae,Parmales,,,
ASV_5879,-0.012403734695956431,-0.009998869422899468,-0.00778744758008727,Bacillati,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,[Eubacterium] cellulosolvens
ASV_5880,-0.005241308500020075,-0.0042403041887868085,-0.003109347261180279,,,Dinophyceae,,,,
ASV_5881,0.0010971023388655458,0.0007094289937461584,0.0011548278240801077,,,Bigyra,,,,
ASV_5882,-0.00442859154176956,-0.0036273859069920885,-0.0026425447857763504,Metazoa,Cnidaria,Hydrozoa,Anthoathecata,Bougainvilliidae,Garveia,
ASV_5883,-0.005220909792106919,-0.004218485071497785,-0.003028017770304681,,,Dinophyceae,,,,
ASV_5884,0.0004044579891994782,0.00015916610750437338,0.0005101681666866496,Metazoa,Mollusca,Bivalvia,Mytilida,Mytilidae,Musculus,Musculus discors
ASV_5885,-0.00280815384228792,-0.015016054873374169,-0.01751958143838983,,,Choanoflagellata,Acanthoecida,Stephanoecidae,,
ASV_5886,0.004530180509312898,-0.014199954936567687,-0.010114119603219654,,,Dinophyceae,,,,
ASV_5887,-0.01419064678547072,-0.009134440714813064,-0.007487953654346867,,,Dinophyceae,,,,
ASV_5888,-0.006916742822482025,-0.011990687135565115,-0.021499245408053043,,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Protaspa,
ASV_5889,0.004153716375430937,-0.002606118587828508,-0.0014220133054155804,,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros peruvianus
ASV_5890,0.003042241222011807,-0.001980627365325413,-0.0009115889499238803,,Ciliophora,Spirotrichea,,,,
ASV_5891,0.0005863529616284409,-0.0005807765871202789,0.00046559508432176465,Metazoa,Arthropoda,Hexanauplia,,,,
ASV_5892,-0.004775643392379961,0.0015851782492252102,-0.0067405867346046625,,Haptophyta,,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,
ASV_5894,-0.0061719314527995915,-0.005971354647429034,-0.002958872030615678,,,Dinophyceae,,,,
ASV_5895,-0.012556258640969046,-0.00908503266966368,-0.008660207525952271,,Ciliophora,Oligohymenophorea,,,,
ASV_5910,-0.0006118521067444905,0.002686827544453777,-0.0025582060987705585,,,Dinophyceae,,,,
ASV_5911,0.0005882597392650971,-0.0019957925705304308,0.002351864850083601,,,Dinophyceae,,,,
ASV_5912,-0.0017028762960063744,0.007559446298119616,-0.006932160873236011,Metazoa,Arthropoda,Insecta,,,,
ASV_5913,0.000552005891198467,-0.002055090341418543,0.0023671537703999074,,,Dinophyceae,,,,
ASV_5914,-0.0007399953161305964,0.003165230964487831,-0.0027519975057104257,,,Dinophyceae,,,,
ASV_5915,-4.521288189622944e-05,5.3724706802669794e-05,-6.864894177984669e-05,,,Choanoflagellata,,,,
ASV_5916,-0.002883400891455404,0.013507183796143152,-0.012769624525439827,,Haptophyta,,,,,
ASV_5917,-0.0013728309022250688,0.006173444487381253,-0.005856601649045318,,,Dictyochophyceae,,,,
ASV_5918,-0.00026732868013735426,0.001553831141133977,-0.0011912024057599546,,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae,Pelagostrobilidium,Pelagostrobilidium neptuni
ASV_5919,0.0007543968613368286,-0.002603154319808049,0.0029851650589925198,,,,,,,
ASV_5920,-2.6138106944156177e-05,0.0005053614999782373,-0.00016976325085544053,Metazoa,Arthropoda,Hexanauplia,,,,
