#OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_11576		Haptophyta		Prymnesiales	Prymnesiaceae	Prymnesium	Prymnesium polylepis
ASV_11577	Fungi	Chytridiomycota	Chytridiomycetes	Chytridiales			
ASV_11578	Fungi	Cryptomycota					
ASV_11579			Dinophyceae				
ASV_11580			Dinophyceae				
ASV_11581		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	
ASV_11582		Ciliophora	Spirotrichea	Choreotrichida	Strombidinopsidae	Parastrombidinopsis	
ASV_11583							
ASV_11584							
ASV_11585							
ASV_11586	Metazoa	Cnidaria	Hydrozoa	Leptothecata	Eirenidae	Helgicirrha	Helgicirrha malayensis
ASV_11587			Bigyra				
ASV_11588	Fungi						
ASV_11589			Choanoflagellata	Acanthoecida	Stephanoecidae		
ASV_11590			Bigyra				
ASV_11591		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	
ASV_11592			Acantharea				
ASV_11593			Bigyra				
ASV_11594		Cercozoa					Cercozoa sp. CCAP 1903/1
ASV_11595			Dictyochophyceae	Pedinellales		Helicopedinella	
ASV_11596			Dinophyceae	Dinophysales	Dinophysaceae		
ASV_11597			Pelagophyceae	Pelagomonadales	Pelagomonadaceae		
ASV_11598			Dinophyceae				
ASV_11599			Acantharea				
ASV_11600			Dinophyceae	Blastodiniales		Blastodinium	Blastodinium mangini
ASV_11601		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira concaviuscula
ASV_11602		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Minidiscus	
ASV_11603	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	
ASV_11604			Centroplasthelida	Pterocystida			
ASV_11605			Bolidophyceae	Parmales			
ASV_11606	Metazoa	Nemertea					
ASV_11607			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium heterogrammum
ASV_11608			Bigyra				
ASV_11609	Metazoa	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus elongatus
ASV_11610			Dinophyceae				
ASV_11611		Ciliophora	Spirotrichea		Tontoniidae	Pseudotontonia	Pseudotontonia simplicidens
ASV_11612							
ASV_11613			Acantharea				
ASV_11614							
ASV_11615			Bigyra				
ASV_11616			Dinophyceae				
ASV_11617		Ciliophora	Nassophorea	Microthoracida	Discotrichidae		
ASV_11618			Dinophyceae				
ASV_11619		Cercozoa					
ASV_11620		Discosea	Flabellinia		Pellitidae	Pellita	Pellita catalonica
ASV_11621			Dinophyceae				
ASV_11622			Dinophyceae	Peridiniales			
ASV_11623			Dinophyceae				
ASV_11624	Metazoa	Arthropoda					
ASV_11625		Haptophyta		Prymnesiales	Prymnesiaceae	Prymnesium	
ASV_11626			Dinophyceae				
ASV_11627			Dinophyceae	Syndiniales	Syndiniaceae	Hematodinium	
ASV_11628		Haptophyta		Prymnesiales	Prymnesiaceae	Prymnesium	
ASV_11629	Fungi	Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Metschnikowia	Metschnikowia bicuspidata
ASV_11630			Dinophyceae				
ASV_11631			Dinophyceae				
ASV_11632		Haptophyta		Zygodiscales	Braarudosphaeraceae	Braarudosphaera	Braarudosphaera bigelowii
ASV_11633			Dinophyceae				
ASV_11634		Cercozoa					
ASV_11635		Picozoa					
ASV_11636			Dinophyceae	Peridiniales			
ASV_11637		Ciliophora	Spirotrichea	Choreotrichida			
ASV_11638			Dinophyceae				
ASV_11639			Dinophyceae				
ASV_11640		Rhodophyta	Florideophyceae	Corallinales	Lithophyllaceae	Amphiroa	Amphiroa hancockii
ASV_11641			Bigyra	Nanomonadea			
ASV_11642			Dinophyceae				
ASV_11643			Dinophyceae			Levanderina	Levanderina fissa
ASV_11644			Dinophyceae				
ASV_11645	Metazoa	Arthropoda	Hexanauplia	Cyclopoida	Oithonidae	Oithona	Oithona similis
ASV_11646			Chrysophyceae				
ASV_11647			Acantharea	Holacanthida	Acanthochiasmidae	Acanthochiasma	
ASV_11648		Cercozoa	Thecofilosea				
ASV_11649			Dinophyceae				
ASV_11650		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	Cryothecomonas aestivalis
ASV_11651	Fungi	Chytridiomycota	Chytridiomycetes	Rhizophydiales			
ASV_11652	Viridiplantae	Chlorophyta	Mamiellophyceae	Dolichomastigales	Dolichomastigaceae		
ASV_11653			Bigyra	Bicosoecida		Caecitellus	Caecitellus paraparvulus
ASV_11654			Dinophyceae				
ASV_11655							
ASV_11656			Dinophyceae				
ASV_11657	Metazoa	Arthropoda					
ASV_11658			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium fusiforme
ASV_11659			Dinophyceae				
ASV_11660		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Lauderiaceae	Lauderia	Lauderia annulata
ASV_11661		Cercozoa			Massisteriidae	Massisteria	
ASV_11662		Ciliophora	Spirotrichea	Tintinnida	Eutintinnidae		
ASV_11663	Metazoa	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus elongatus
ASV_11664			Phaeophyceae	Desmarestiales	Desmarestiaceae	Desmarestia	
ASV_11665			Cryptophyceae				
ASV_11666			Chrysophyceae	Chromulinales	Paraphysomonadaceae	Paraphysomonas	
ASV_11667			Dinophyceae				
ASV_11668		Rhodophyta	Florideophyceae	Ceramiales	Ceramiaceae	Antithamnion	Antithamnion sparsum
ASV_11669			Bigyra	Thraustochytrida	Thraustochytriaceae		
ASV_11670			Cryptophyceae				
ASV_11671		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira allenii
ASV_11672			Bigyra				
ASV_11673		Cercozoa	Imbricatea	Thaumatomonadida			
ASV_11674			Synurophyceae	Synurales	Mallomonadaceae	Synura	
ASV_11675	Metazoa	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Semibalanus	Semibalanus balanoides
ASV_11676		Perkinsozoa		Perkinsida			
ASV_11677			Dinophyceae				
ASV_11678			Bigyra	Nanomonadea			
ASV_11679		Cercozoa	Thecofilosea				
ASV_11680		Bacillariophyta	Bacillariophyceae	Mastogloiales	Achnanthaceae	Achnanthes	Achnanthes bongranii
ASV_11681			Dinophyceae				
ASV_11682		Haptophyta					
ASV_11683			Dinophyceae	Torodiniales	Torodiniaceae	Torodinium	
ASV_11684			Dinophyceae				
ASV_11685			Dinophyceae				
ASV_11686			Dinophyceae				
ASV_11687		Rhodophyta	Florideophyceae	Ceramiales	Delesseriaceae		
ASV_11688	Metazoa	Arthropoda					
ASV_11689			Dinophyceae				
ASV_11690	Metazoa	Annelida	Polychaeta	Phyllodocida	Polynoidae	Lepidonotus	Lepidonotus squamatus
ASV_11691			Dinophyceae				
ASV_11692			Dinophyceae				
ASV_11693	Viridiplantae	Streptophyta	Magnoliopsida	Alismatales	Zosteraceae	Zostera	Zostera noltei
ASV_11694	Metazoa	Arthropoda	Thecostraca	Balanomorpha	Tetraclitidae	Austrobalanus	Austrobalanus imperator
ASV_11695							
ASV_11696			Dinophyceae				
ASV_11697	Metazoa	Bryozoa	Stenolaemata	Cyclostomatida	Crisiidae	Crisia	
ASV_11698			Bigyra				
ASV_11699			Dinophyceae				
ASV_11700		Ciliophora	Spirotrichea		Strombidiidae	Strombidium	Strombidium capitatum
ASV_11701		Cercozoa					Cercozoa sp. CC-2009d
ASV_11702			Acantharea				
ASV_11703			Dictyochophyceae	Dictyochales	Dictyochaceae	Dictyocha	
ASV_11704		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	
ASV_11705			Bigyra	Labyrinthulida	Labyrinthulaceae	Labyrinthula	
ASV_11706			Bigyra				
ASV_11707							
ASV_11708				Apusomonadida	Apusomonadidae		
ASV_11709			Bigyra	Thraustochytrida	Thraustochytriaceae		
ASV_11710		Bacillariophyta	Bacillariophyceae	Naviculales	Pleurosigmataceae	Pleurosigma	Pleurosigma intermedium
ASV_11711			Bigyra	Nanomonadea			
ASV_11712			Dinophyceae				
ASV_11713				Pirsoniales		Pirsonia	
ASV_11714			Dinophyceae	Peridiniales			
ASV_11715		Cercozoa	Imbricatea	Marimonadida			
ASV_11716		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_11717		Ciliophora	Oligohymenophorea	Philasterida	Cohnilembidae	Porpostoma	Porpostoma notata
ASV_11718	Metazoa	Arthropoda					
ASV_11719		Cercozoa	Imbricatea	Euglyphida	Paulinellidae	Paulinella	Paulinella micropora
ASV_11720	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	
ASV_11721			Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	
ASV_11722			Dinophyceae				
ASV_11723			Dinophyceae				
ASV_11724		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	
ASV_11725	Metazoa	Chordata	Actinopteri	Clupeiformes	Clupeidae	Clupea	Clupea harengus
ASV_11726		Rhodophyta	Florideophyceae	Ceramiales	Ceramiaceae	Ceramium	Ceramium rubrum
ASV_11727							
ASV_11728			Dinophyceae				
ASV_11729							
ASV_11730		Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	Nitzschia dubiiformis
ASV_11731		Cercozoa	Thecofilosea	Cryomonadida	Rhogostomidae	Rhogostoma	
ASV_11732		Cercozoa					
ASV_11733							
ASV_11734		Perkinsozoa		Perkinsida			
ASV_11735	Fungi	Chytridiomycota	Chytridiomycetes	Chytridiales			
ASV_11736	Viridiplantae	Chlorophyta	Mamiellophyceae	Dolichomastigales	Dolichomastigaceae		
ASV_11737			Dinophyceae				
ASV_11738			Synurophyceae	Ochromonadales			
ASV_11739		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	
ASV_11740			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	
ASV_11741		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira concaviuscula
ASV_11742	Fungi						
ASV_11743			Dinophyceae				
ASV_11744			Dinophyceae				
ASV_11745		Oomycota					
ASV_11746		Ciliophora	Spirotrichea				
ASV_11747		Haptophyta		Syracosphaerales	Rhabdosphaeraceae	Algirosphaera	Algirosphaera robusta
ASV_11748		Bacillariophyta	Fragilariophyceae	Rhaponeidales	Rhaphoneidaceae	Delphineis	
ASV_11749		Cercozoa	Thecofilosea		Ebriacea	Ebria	Ebria tripartita
ASV_11750			Dinophyceae				
ASV_11751			Dinophyceae				
ASV_11752		Bacillariophyta	Coscinodiscophyceae	Coscinodiscales	Hemidiscaceae		
ASV_11753			Dinophyceae				
ASV_11754			Dinophyceae				
ASV_11755				Apusomonadida	Apusomonadidae		
ASV_11756			Acantharea				
ASV_11757			Dinophyceae	Torodiniales	Torodiniaceae	Torodinium	Torodinium robustum
ASV_11758		Cercozoa					
ASV_11759	Metazoa	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Clausocalanus	Clausocalanus furcatus
ASV_11760	Metazoa	Arthropoda					
ASV_11761	Metazoa	Arthropoda					
ASV_11762	Metazoa	Platyhelminthes	Rhabditophora	Polycladida			
ASV_11763			Polycystinea	Collodaria	Collozoidae	Cladococcus	Cladococcus scoparius
ASV_11764							
ASV_11765			Acantharea				
ASV_11766			Dinophyceae				
ASV_11767		Rhodophyta	Compsopogonophyceae	Erythropeltidales			
ASV_11768	Metazoa	Mollusca	Bivalvia	Venerida	Petricolidae	Petricola	Petricola lapicida
ASV_11769			Acantharea	Chaunacanthida	Gigartacontidae	Gigartacon	
ASV_11770			Polycystinea	Spumellaria			
ASV_11771		Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	Nitzschia dubiiformis
ASV_11772							
ASV_11773							
ASV_11774			Dinophyceae				
ASV_11775	Metazoa	Cnidaria	Hydrozoa	Leptothecata	Mitrocomidae	Mitrocomella	
ASV_11776			Dinophyceae				
ASV_11777			Dinophyceae				
ASV_11778							
ASV_11779		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Protaspa	
ASV_11780		Cercozoa					Cercozoa sp. CCAP 1903/1
ASV_11781		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Protaspa	
ASV_11782			Dinophyceae				
ASV_11783	Metazoa	Porifera	Calcarea				
ASV_11784		Haptophyta					
ASV_11785			Bolidophyceae	Parmales			
ASV_11786	Viridiplantae	Chlorophyta	Mamiellophyceae	Dolichomastigales	Dolichomastigaceae		
ASV_11787		Cercozoa	Thecofilosea	Ventricleftida			
ASV_11788			Bigyra	Oblongichytrida		Oblongichytrium	
ASV_11789		Ciliophora	Oligohymenophorea	Sessilida	Vorticellidae	Vorticella	Vorticella microstoma
ASV_11790			Bigyra	Thraustochytrida	Thraustochytriaceae	Labyrinthulochytrium	Labyrinthulochytrium haliotidis
ASV_11791			Dinophyceae	Gonyaulacales	Ceratiaceae	Tripos	Tripos fusus
ASV_11792		Cercozoa					
ASV_11793			Cryptophyceae	Cryptomonadales	Hemiselmidaceae	Hemiselmis	Hemiselmis cryptochromatica
ASV_11794			Dinophyceae				
ASV_11795			Chrysophyceae	Chromulinales	Paraphysomonadaceae	Paraphysomonas	
ASV_11796			Dinophyceae				
ASV_11797			Dinophyceae				
ASV_11798			Acantharea				
ASV_11799		Ciliophora	Litostomatea	Cyclotrichida	Mesodiniidae	Askenasia	
ASV_11800	Viridiplantae	Chlorophyta	Mamiellophyceae	Dolichomastigales	Dolichomastigaceae		
ASV_11801		Cercozoa					
ASV_11802		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae		
ASV_11803		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Protaspa	
ASV_11804			Dinophyceae				
ASV_11805		Oomycota		Peronosporales			
ASV_11806		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	
ASV_11807	Metazoa	Cnidaria	Hydrozoa	Anthoathecata	Tubulariidae	Ectopleura	Ectopleura dumortierii
ASV_11808	Metazoa	Arthropoda					
ASV_11809							
ASV_11810			Bigyra	Nanomonadea			
ASV_11811			Polycystinea				
ASV_11812			Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum mexicanum
ASV_11813			Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	Protoperidinium claudicans
ASV_11814	Metazoa	Mollusca	Bivalvia	Adapedonta	Pharidae	Phaxas	Phaxas pellucidus
ASV_11815			Dinophyceae				
ASV_11816		Cercozoa	Imbricatea	Marimonadida			
ASV_11817							
ASV_11818			Dinophyceae	Gonyaulacales	Protoceratiaceae		
ASV_11819							
ASV_11820			Dinophyceae				
ASV_11821			Bigyra	Nanomonadea			
ASV_11822			Dinophyceae				
ASV_11823			Chrysophyceae	Chromulinales	Paraphysomonadaceae	Paraphysomonas	
ASV_11824			Dinophyceae				
ASV_11825		Rhodophyta	Florideophyceae	Ceramiales	Spyridiaceae	Spyridia	Spyridia filamentosa
ASV_11826			Dinophyceae				
ASV_11827			Dinophyceae				
ASV_11828		Picozoa					
ASV_11829	Viridiplantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvellaceae	Ulvella	Ulvella leptochaete
ASV_11830			Dinophyceae				
ASV_11831		Cercozoa					
ASV_11832			Choanoflagellata	Acanthoecida	Stephanoecidae		
ASV_11833							
ASV_11834			Dinophyceae				
ASV_11835			Choanoflagellata	Acanthoecida	Stephanoecidae		
ASV_11836		Haptophyta		Prymnesiales	Prymnesiaceae	Prymnesium	Prymnesium polylepis
ASV_11837			Dinophyceae				
ASV_11838			Dinophyceae				
ASV_11839			Dinophyceae				
ASV_11840			Dinophyceae				
ASV_11841			Dinophyceae	Gonyaulacales			
ASV_11842			Dinophyceae				
ASV_11843		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_11844		Cercozoa	Thecofilosea	Ventricleftida			
ASV_11845		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	
ASV_11846		Rhodophyta	Florideophyceae	Ceramiales	Delesseriaceae		
ASV_11847		Cercozoa					
ASV_11848			Bigyra				
ASV_11849			Dinophyceae				
ASV_11850		Cercozoa	Thecofilosea				
ASV_11851		Haptophyta					
ASV_11852		Cercozoa					
ASV_11853		Oomycota					
ASV_11854		Haptophyta					
ASV_11855			Bigyra				
ASV_11856							
ASV_11857			Dinophyceae				
ASV_11858				Rotosphaerida		Lithocolla	Lithocolla globosa
ASV_11859	Metazoa	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Clausocalanus	Clausocalanus furcatus
ASV_11860							
ASV_11861		Cercozoa	Thecofilosea	Ventricleftida			
ASV_11862							
ASV_11863		Ciliophora	Oligohymenophorea	Philasterida			
ASV_11864							
ASV_11865			Dinophyceae				
ASV_11866	Metazoa	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Megabalanus	
ASV_11867			Dinophyceae				
ASV_11868			Dinophyceae				
ASV_11869	Metazoa	Cnidaria	Anthozoa	Actiniaria	Stichodactylidae	Stichodactyla	Stichodactyla haddoni
ASV_11870			Chrysophyceae				
ASV_11871		Haptophyta					
ASV_11872			Dinophyceae				
ASV_11873			Dinophyceae				
ASV_11874		Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Polysiphonia	
ASV_11875	Metazoa	Porifera	Demospongiae	Clionaida	Spirastrellidae	Diplastrella	Diplastrella megastellata
ASV_11876							
ASV_11877			Bigyra				
ASV_11878			Bigyra				
ASV_11879	Metazoa	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Clausocalanus	Clausocalanus furcatus
ASV_11880			Bigyra	Bicosoecida	Cafeteriaceae	Pseudobodo	
ASV_11881							
ASV_11882			Chrysophyceae				
ASV_11883		Haptophyta					
ASV_11884			Dinophyceae				
ASV_11885			Dinophyceae				
ASV_11886			Dinophyceae				
ASV_11887			Dinophyceae				
ASV_11888		Rhodophyta	Florideophyceae	Rhodymeniales			
ASV_11889		Ciliophora	Litostomatea	Cyclotrichida	Mesodiniidae	Askenasia	
ASV_11890			Dinophyceae				
ASV_11891		Bacillariophyta	Mediophyceae	Lithodesmiales	Lithodesmiaceae	Helicotheca	Helicotheca tamesis
ASV_11892			Choanoflagellata	Acanthoecida	Stephanoecidae	Calliacantha	Calliacantha natans
ASV_11893			Dinophyceae				
ASV_11894			Dinophyceae				
ASV_11895		Ciliophora	Phyllopharyngea	Exogenida	Ephelotidae	Ephelota	Ephelota mammillata
ASV_11896	Metazoa	Arthropoda	Hexanauplia	Calanoida	Paracalanidae	Paracalanus	Paracalanus parvus
ASV_11897		Cercozoa	Imbricatea			Discomonas	Discomonas retusa
ASV_11898		Cercozoa	Thecofilosea		Ebriacea		
ASV_11899	Fungi	Cryptomycota					
ASV_11900			Dinophyceae				
ASV_11901		Cercozoa	Thecofilosea			Mataza	
ASV_11902		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira hispida
ASV_11903		Perkinsozoa			Parviluciferaceae		
ASV_11904	Fungi	Ascomycota	Dothideomycetes				
ASV_11905			Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum mexicanum
ASV_11906			Dinophyceae				
ASV_11907			Dinophyceae	Peridiniales			
ASV_11908			Dinophyceae				
ASV_11909			Acantharea				
ASV_11910			Dinophyceae				
ASV_11911	Fungi	Cryptomycota				Paramicrosporidium	Paramicrosporidium saccamoebae
ASV_11912		Cercozoa	Thecofilosea	Ventricleftida			
ASV_11913		Cercozoa	Imbricatea	Marimonadida			
ASV_11914			Dinophyceae				
ASV_11915			Dinophyceae				
ASV_11916			Dinophyceae			Impagidinium	Impagidinium pallidum
ASV_11917							
ASV_11918	Metazoa	Porifera	Demospongiae	Haplosclerida	Niphatidae	Amphimedon	Amphimedon compressa
ASV_11919			Acantharea	Holacanthida	Acanthoplegmidae	Acanthoplegma	
ASV_11920			Polycystinea				
ASV_11921		Rhodophyta	Florideophyceae	Gracilariales	Gracilariaceae	Gracilaria	Gracilaria gracilis
ASV_11922			Dinophyceae				
ASV_11923			Dinophyceae				
ASV_11924		Cercozoa	Imbricatea	Thaumatomonadida			
ASV_11925			Dinophyceae				
ASV_11926		Haptophyta					
ASV_11927		Ciliophora	Phyllopharyngea				
ASV_11928			Dinophyceae				
ASV_11929		Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae		
ASV_11930		Cercozoa					
ASV_11931		Oomycota		Olpidiopsidales	Olpidiopsidaceae	Olpidiopsis	
ASV_11932			Dinophyceae				
ASV_11933		Cercozoa	Thecofilosea				
ASV_11934			Dinophyceae	Blastodiniales		Blastodinium	
ASV_11935	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia restricta
ASV_11936			Chrysophyceae	Chromulinales	Paraphysomonadaceae	Paraphysomonas	
ASV_11937			Dinophyceae				
ASV_11938			Dinophyceae				
ASV_11939		Ciliophora	Prostomatea	Prorodontida	Urotrichidae	Urotricha	
ASV_11940	Viridiplantae	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Ulothrix	
ASV_11941		Oomycota					
ASV_11942			Dinophyceae				
ASV_11943		Oomycota		Saprolegniales	Saprolegniaceae	Aphanomyces	
ASV_11944			Dinophyceae				
ASV_11945				Ancyromonadida	Planomonadidae	Planomonas	Planomonas micra
ASV_11946	Viridiplantae	Streptophyta	Magnoliopsida	Fagales	Betulaceae	Ostryopsis	Ostryopsis davidiana
ASV_11947		Bacillariophyta	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula lanceolata
ASV_11948			Dinophyceae				
ASV_11949			Choanoflagellata	Acanthoecida	Stephanoecidae	Calliacantha	Calliacantha natans
ASV_11950		Cercozoa	Thecofilosea	Ventricleftida	Ventrifissuridae		
ASV_11951	Metazoa	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus moultoni
ASV_11952	Metazoa	Arthropoda	Hexanauplia	Cyclopoida	Oithonidae	Oithona	Oithona similis
ASV_11953	Metazoa	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus elongatus
ASV_11954			Bigyra	Bicosoecida	Bicosoecidae	Bicosoeca	Bicosoeca vacillans
ASV_11955			Ichthyosporea				Ichthyosporea sp. XGB-2017a
ASV_11956			Dinophyceae				
ASV_11957			Cryptophyceae	Pyrenomonadales	Pyrenomonadaceae	Rhodomonas	
ASV_11958							
ASV_11959		Cercozoa					
ASV_11960							
ASV_11961			Dinophyceae				
ASV_11962		Oomycota					
ASV_11963		Ciliophora	Spirotrichea	Choreotrichida			
ASV_11964							
ASV_11965			Dinophyceae				
ASV_11966		Haptophyta		Prymnesiales	Prymnesiaceae	Prymnesium	
ASV_11967		Ciliophora	Spirotrichea	Choreotrichida	Strobilidiidae	Pelagostrobilidium	
ASV_11968		Ciliophora	Spirotrichea		Strombidiidae		
ASV_11969							
ASV_11970							
ASV_11971			Bigyra				
ASV_11972							
ASV_11973							
ASV_11974			Dinophyceae				
ASV_11975		Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Proboscia	
ASV_11976		Ciliophora	Phyllopharyngea	Endogenida	Tokophryidae	Tokophrya	Tokophrya quadripartita
ASV_11977	Metazoa	Echinodermata	Ophiuroidea	Amphilepidida	Amphiuridae	Amphiura	
ASV_11978		Apicomplexa					
ASV_11979	Metazoa	Chordata	Ascidiacea	Stolidobranchia	Styelidae	Botryllus	Botryllus planus
ASV_11980			Dinophyceae				
ASV_11981			Bigyra				
ASV_11982			Chrysophyceae	Chromulinales	Chromulinaceae	Chromulinospumella	Chromulinospumella sphaerica
ASV_11983			Dinophyceae				
ASV_11984		Ciliophora	Spirotrichea	Tintinnida	Dictyocystidae		
ASV_11985			Dinophyceae				
ASV_11986			Polycystinea	Nassellaria	Trissocyclidae	Amphispyris	Amphispyris costata
ASV_11987	Metazoa	Arthropoda	Arachnida	Trombidiformes	Halacaridae	Rhombognathus	Rhombognathus levigatoides
ASV_11988			Cryptophyceae	Cyathomonadacea	Goniomonadaceae	Goniomonas	Goniomonas amphinema
ASV_11989		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros debilis
ASV_11990			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium fusiforme
ASV_11991			Dinophyceae				
ASV_11992	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia globosa
ASV_11993		Apicomplexa	Conoidasida	Eugregarinorida	Lecudinidae		
ASV_11994			Dinophyceae				
ASV_11995	Viridiplantae	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	Pyramimonadaceae	Pyramimonas	Pyramimonas gelidicola
ASV_11996		Ciliophora					
ASV_11997			Dinophyceae				
ASV_11998		Cercozoa	Thecofilosea	Ventricleftida			
ASV_11999			Bigyra				
ASV_12000		Rhodophyta	Florideophyceae	Corallinales			
ASV_12001			Bigyra				
ASV_12002			Synurophyceae	Ochromonadales			
ASV_12003	Metazoa	Annelida	Polychaeta	Phyllodocida	Polynoidae	Halosydna	Halosydna brevisetosa
ASV_12004			Ichthyosporea	Ichthyophonida		Sphaeroforma	Sphaeroforma tapetis
ASV_12005		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	
ASV_12006	Viridiplantae	Chlorophyta	Mamiellophyceae	Dolichomastigales	Dolichomastigaceae		
ASV_12007		Oomycota		Peronosporales			
ASV_12008							
ASV_12009			Dinophyceae				
ASV_12010		Ciliophora	Spirotrichea	Choreotrichida	Strobilidiidae	Rimostrombidium	
ASV_12011		Ciliophora	Oligohymenophorea	Sessilida			
ASV_12012			Pelagophyceae	Sarcinochrysidales			
ASV_12013		Ciliophora	Oligohymenophorea	Apostomatida	Colliniidae	Pseudocollinia	Pseudocollinia beringensis
ASV_12014		Cercozoa		Cercomonadida	Cercomonadidae	Paracercomonas	Paracercomonas crassicauda
ASV_12015			Polycystinea	Collodaria	Collozoidae	Cladococcus	Cladococcus scoparius
ASV_12016			Polycystinea	Spumellaria			
ASV_12017							
ASV_12018			Dinophyceae				
ASV_12019		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	
ASV_12020		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros sp.
ASV_12021							
ASV_12022			Synurophyceae	Ochromonadales			
ASV_12023			Dinophyceae				
ASV_12024		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros decipiens
ASV_12025			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Margalefidinium	Margalefidinium polykrikoides
ASV_12026	Metazoa	Arthropoda	Hexanauplia	Cyclopoida	Oithonidae	Oithona	Oithona davisae
ASV_12027	Metazoa	Arthropoda	Hexanauplia	Calanoida	Pontellidae	Pontella	Pontella fera
ASV_12028			Dinophyceae	Gonyaulacales	Gonyaulacaceae	Gonyaulax	Gonyaulax ellegaardiae
ASV_12029			Dinophyceae	Gonyaulacales	Protoceratiaceae	Schuettiella	Schuettiella mitra
ASV_12030		Rhodophyta	Florideophyceae	Ceramiales	Ceramiaceae	Ceramium	Ceramium sinicola
ASV_12031						Telonemia	
ASV_12032			Polycystinea				
ASV_12033			Bigyra				
ASV_12034			Acantharea				
ASV_12035			Bigyra				
